"MonthYear","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-04",0.620444596443228,0.768558139534884,-5.026853625171,0.105826128590971,0.10172997876881,0.0994813362243502,0.17020779753762,0.497876607387141,117.808889192886,3.96497175102599
"2016-05",0.614864197530864,0.769493827160494,-4.83114814814815,0.0977074074074074,0.0803097728395062,0.0773114892592593,0.179893827160494,0.40441975308642,120.51862962963,4.04290781893004
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-03",0.753676923076923,0.581984615384615,-7.23458461538462,0.164896923076923,0.192726461538462,0.0433604387692308,0.148304615384615,0.413336923076923,123.347723076923,4.25241128205128
"2017-04",0.740287401574803,0.570526771653543,-7.37256692913386,0.161382677165354,0.185191551181102,0.0413533838976378,0.140718503937008,0.420413385826772,127.924653543307,3.99782624671916
"2017-05",0.727827911857293,0.608575026232949,-6.9860870933893,0.189257082896118,0.145859761804827,0.0150869391605456,0.154625708289612,0.471799370409234,127.256198321091,3.8465425498426
"2017-06",0.692481294236603,0.659528816986855,-6.5803731041456,0.176155915065723,0.15235131041456,0.00801658398382204,0.212241253791709,0.478774317492417,123.529838220425,4.08032195820694
"2017-07",0.697722811671088,0.655948938992042,-6.68154177718833,0.19098925729443,0.150861799734748,0.00933556318302387,0.217400530503979,0.454867838196286,124.293179045093,4.13229541335102
"2017-08",0.712712401055409,0.633323658751099,-6.82265787159191,0.186305364995602,0.149826272647318,0.00807334911169745,0.20264872471416,0.441848548812665,122.856501319261,3.98700218411023
"2017-09",0.715332396345748,0.622865073787772,-6.55952705551652,0.166839985945186,0.168278206676037,0.0104285097048489,0.185478004216444,0.448883274771609,124.162498243148,3.90558121339892
"2017-10",0.683557418273261,0.637625314333613,-6.544179379715,0.150751718357083,0.158479781374686,0.00600598202011735,0.182071165129925,0.474536295054485,124.162489522213,3.97614684269349
"2017-11",0.705703172978506,0.632419651995906,-6.29891606960082,0.145681678607984,0.155499649948823,0.00361595095189355,0.185456908904811,0.467810030706244,124.685219037871,3.96117685090413
"2017-12",0.706888261851016,0.618028216704289,-6.46257223476298,0.16115,0.17086831489842,0.00982572545146727,0.17925158013544,0.452104514672686,124.71659255079,3.96813340857788
"2018-01",0.715849950641658,0.622936821322803,-6.66973543928924,0.173247877591313,0.135897408687068,0.00510555546890424,0.205994768015795,0.434413524185587,125.243980256663,4.01932726225732
"2018-02",0.70503481392557,0.616891716686675,-6.98940336134454,0.182643577430972,0.130389933973589,0.00484237166866747,0.170841416566627,0.435414525810324,122.902200480192,3.9592649859944
"2018-03",0.719486427795874,0.646274701411509,-6.49881107491857,0.156477198697068,0.129635125950054,0.00356821136807818,0.15566786102063,0.416414332247557,126.595883821933,3.65362207745204
"2018-04",0.715227375565611,0.647485294117647,-6.69625452488688,0.160478393665158,0.135080003393665,0.00474036954751131,0.177510067873303,0.449375339366516,123.109955882353,3.70437062594269
"2018-05",0.708091097308489,0.643302277432712,-6.44594513457557,0.166004451345756,0.12438048447205,0.00203050480331263,0.17764265010352,0.430188198757764,121.149364389234,3.78083871635611
"2018-06",0.695673387096774,0.634947580645161,-6.76514415322581,0.158843649193548,0.144339180443548,0.0031471322983871,0.191439213709677,0.433870967741935,121.99214516129,3.84402204301075
"2018-07",0.711423250564334,0.634983069977427,-6.58955191873589,0.153892099322799,0.150589576749436,0.00471231931151242,0.174945936794582,0.427580474040632,124.945599322799,3.82234836343115
"2018-08",0.691133843212237,0.634015296367113,-6.56136711281071,0.140575047801147,0.154337321223709,0.00731836171128107,0.187460229445507,0.429761281070746,121.934011472275,3.88213636073932
"2018-09",0.683560321715818,0.636961126005362,-6.57183914209115,0.157411930294906,0.168044060321716,0.00614991739946381,0.196350670241287,0.429866219839142,123.373339142091,4.24764280607685
"2018-10",0.69885347985348,0.643617216117216,-6.29827655677656,0.141140659340659,0.156927635531136,0.00688173989010989,0.175959340659341,0.438848534798535,121.578393772894,4.25527338217338
"2018-11",0.668259067357513,0.644703665803109,-6.67243393782383,0.111608937823834,0.175758194300518,0.0242129731994819,0.180683031088083,0.456266450777202,124.360940414508,4.19401265112263
"2018-12",0.66532429245283,0.628219693396227,-6.83652712264151,0.124278655660377,0.166493569575472,0.0149931068160377,0.200501650943396,0.460499410377358,126.127636792453,3.78168785377358
"2019-01",0.624530967292972,0.62439248434238,-7.53029366736256,0.105883576896312,0.211368616562283,0.012597697710508,0.198097494780793,0.508350382741823,123.056686151705,3.98434604500116
"2019-02",0.672768216516308,0.648126995142262,-6.54026162387231,0.131444205412908,0.170142147120056,0.00777997750173491,0.20386800832755,0.48015787647467,121.454312283137,3.8816465648855
"2019-03",0.70399512195122,0.652469918699187,-6.19127371273713,0.135548943089431,0.16269755902439,0.0102463617073171,0.187617886178862,0.461720921409214,119.725707859079,3.84866079494128
