"Hour","Artist","Plays"
"16","Shakira",6
"16","The Who",6
"16","iann dior",6
"17","6LACK",6
"17","ABBA",6
"17","Arctic Monkeys",6
"17","Beach House",6
"17","Billy Joel",6
"17","Bruno Mars",6
"17","Clean Bandit",6
"17","Daft Punk",6
"17","David Bowie",6
"17","Eagles",6
"17","Jhene Aiko",6
"17","Lynyrd Skynyrd",6
"17","Ms. Lauryn Hill",6
"17","Pacific Air",6
"17","Pink Floyd",6
"17","Pop Smoke",6
"17","Rex Orange County",6
"17","ScHoolboy Q",6
"17","Shankar-Ehsaan-Loy",6
"17","Shordie Shordie",6
"17","Trippie Redd",6
"17","Vince Staples",6
"17","Zacari",6
"18","ABBA",6
"18","Aliotta Haynes Jeremiah",6
"18","BabyTron",6
"18","Fetty Wap",6
"18","Jimi Hendrix",6
"18","Jorja Smith",6
"18","Kishore Kumar",6
"18","Kodhanda Raman",6
"18","Majid Jordan",6
"18","Owl City",6
"18","TOTO",6
"18","Traffic",6
"18","Vance Joy",6
"18","whiterosemoxie",6
"19","A$AP Rocky",6
"19","Amine",6
"19","Ansel Elgort",6
"19","Aries",6
"19","Billie Eilish",6
"19","Chance the Rapper",6
"19","Country Joe & The Fish",6
"19","Crystal Fighters",6
"19","Huncho Jack",6
"19","Ice Cube",6
"19","Internet Money",6
"19","Janis Joplin",6
"19","Jason Derulo",6
"19","Jeremih",6
"19","Kris Wu",6
"19","Lil Nas X",6
"19","MKTO",6
"19","Machine Gun Kelly",6
"19","Martin Garrix",6
"19","Neon Trees",6
"19","Owl City",6
"19","PARTYNEXTDOOR",6
"19","Selena Gomez",6
"19","Sha Na Na",6
"19","The Rolling Stones",6
"19","Zacari",6
"20","2 Chainz",6
"20","Alina Baraz",6
"20","Aretha Franklin",6
"20","Ben Platt",6
"20","Bon Jovi",6
"20","Creedence Clearwater Revival",6
"20","Grateful Dead",6
"20","Jay Rock",6
"20","King Harvest",6
"20","Masego",6
"20","Nicki Minaj",6
"20","P-Lo",6
"20","Red Hot Chili Peppers",6
"20","SZA",6
"20","Skrillex",6
"20","Tee Grizzley",6
"20","The Police",6
"20","Wiz Khalifa",6
"20","boy pablo",6
"20","iann dior",6
"20","whiterosemoxie",6
"21","Aerosmith",6
"21","Bryce Hase",6
"21","DaBaby",6
"21","David Guetta",6
"21","Deraj",6
"21","G-Eazy",6
"21","Gotye",6
"21","Halsey",6
"21","Kris Wu",6
"21","Labh Janjua",6
"21","Lil Mosey",6
"21","Lynyrd Skynyrd",6
"21","Mr. Probz",6
"21","Pacific Air",6
"21","Rihanna",6
"21","Shankar Mahadevan",6
"21","Skrillex",6
"21","Tee Grizzley",6
"21","The Beach Boys",6
"21","The Wanted",6
"21","iann dior",6
"22","Arctic Monkeys",6
"22","Arizona Zervas",6
"22","Beach House",6
"22","Big Sean",6
"22","Black Eyed Peas",6
"22","Capital Cities",6
"22","Crystal Fighters",6
"22","Doja Cat",6
"22","Don Omar",6
"22","Jeremih",6
"22","Jhene Aiko",6
"22","Jonas Blue",6
"22","Kris Wu",6
"22","Masego",6
"22","Melanie",6
"22","NLE Choppa",6
"22","Olympic Ayres",6
"22","Pacific Air",6
"22","Panic! At The Disco",6
"22","ScHoolboy Q",6
"22","Shankar Mahadevan",6
"22","Sia",6
"22","Tee Grizzley",6
"22","The Script",6
"22","Usher",6
"22","Yung Gravy",6
"23","Ariana Grande",6
"23","Aries",6
"23","Black Eyed Peas",6
"23","Bryce Hase",6
"23","DNCE",6
"23","Daryl Hall & John Oates",6
"23","David Bowie",6
"23","Hailee Steinfeld",6
"23","Jeremih",6
"23","Lil Mosey",6
"23","Osibih",6
"23","Owl City",6
"23","Ryan Trey",6
"23","Selena Gomez",6
"23","Shakira",6
"23","Sunidhi Chauhan",6
"23","The Police",6
"23","The Temptations",6
"23","YG",6
"23","YNW Melly",6
"23","Yung Gravy",6
"00","Aliotta Haynes Jeremiah",5
"00","Briston Maroney",5
"00","Country Joe & The Fish",5
"00","DNCE",5
"00","Dayglow",5
"00","Doja Cat",5
"00","Dua Lipa",5
"00","GoldLink",5
"00","Jaden",5
"00","Joe Cocker",5
"00","John Newman",5
"00","Lil Nas X",5
"00","Ludacris",5
"00","M83",5
"00","MGMT",5
"00","Outkast",5
"00","Panic! At The Disco",5
"00","Skrillex",5
"00","Sonu Nigam",5
"00","Tame Impala",5
"00","Tiesto",5
"00","Traffic",5
"01","Ansel Elgort",5
"01","Blaccmass",5
"01","DNCE",5
"01","Daryl Hall & John Oates",5
"01","Death Cab for Cutie",5
"01","Doja Cat",5
"01","Far East Movement",5
"01","Gotye",5
"01","Ice Cube",5
"01","Iyaz",5
"01","KYLE",5
"01","Kris Wu",5
"01","MGMT",5
"01","Major Lazer",5
"01","No Wyld",5
"01","NxWorries",5
"01","Quinn XCII",5
"01","Rihanna",5
"01","Ryan Trey",5
"01","Saint Motel",5
"01","Selena Gomez",5
"01","Sly & The Family Stone",5
"01","THE SCOTTS",5
"01","TOTO",5
"01","The Mamas & The Papas",5
"01","The Neighbourhood",5
"01","The Police",5
"01","The Wanted",5
"01","Trippie Redd",5
"01","Wham!",5
"01","YG",5
"01","YoungBoy Never Broke Again",5
"01","Yung Gravy",5
"01","Zedd",5
"02","A$AP Mob",5
"02","Blind Faith",5
"02","Bryce Hase",5
"02","Chris Brown",5
"02","Daniel Caesar",5
"02","David Guetta",5
"02","Ed Sheeran",5
"02","Halsey",5
"02","Huncho Jack",5
"02","Lata Mangeshkar",5
"02","Metro Boomin",5
"02","Nicki Minaj",5
"02","Noisestorm",5
"02","Old Man Canyon",5
"02","P-Lo",5
"02","Pacific Air",5
"02","Red Hot Chili Peppers",5
"02","Russ",5
"02","SZA",5
"02","Skrillex",5
"02","Sleepy Hallow",5
"02","The Velvet Underground",5
"02","Thundercat",5
"02","Twenty One Pilots",5
"02","Usher",5
"02","boy pablo",5
"02","fun.",5
"02","iann dior",5
"03","2 Chainz",5
"03","Dreamville",5
"03","Guns N' Roses",5
"03","Hailee Steinfeld",5
"03","Halsey",5
"03","ILOVEMAKONNEN",5
"03","John Newman",5
"03","Kirko Bangz",5
"03","Macklemore & Ryan Lewis",5
"03","Martin Garrix",5
"03","Nicki Minaj",5
"03","Noisestorm",5
"03","Pop Smoke",5
"03","SZA",5
"03","Sheck Wes",5
"03","The Jackson 5",5
"03","The Police",5
"03","The Temptations",5
"03","Tom Petty and the Heartbreakers",5
"03","Traffic",5
"03","Trey Songz",5
"03","YG",5
"04","6LACK",5
"04","ABBA",5
"04","Ab-Soul",5
"04","Absofacto",5
"04","Aerosmith",5
"04","Ansel Elgort",5
"04","Bob Seger",5
"04","Bryce Hase",5
"04","CHASE B",5
"04","Creedence Clearwater Revival",5
"04","Dada Life",5
"04","Daryl Hall & John Oates",5
"04","Doja Cat",5
"04","Estelle",5
"04","Fitz and The Tantrums",5
"04","Fleetwood Mac",5
"04","G-Eazy",5
"04","Gunna",5
"04","Guns N' Roses",5
"04","ILOVEMAKONNEN",5
"04","Iyaz",5
"04","J Balvin",5
"04","Jonas Blue",5
"04","Kodak Black",5
"04","Lil Baby",5
"04","Pop Smoke",5
"04","Rihanna",5
"04","ScHoolboy Q",5
"04","Shankar Mahadevan",5
"04","Skrillex",5
"04","Tame Impala",5
"04","Taylor Swift",5
"04","Trey Songz",5
"04","YNW Melly",5
"05","A$AP Ferg",5
"05","Aitch",5
"05","Arctic Monkeys",5
"05","Blaccmass",5
"05","Camila Cabello",5
"05","Charlie Puth",5
"05","Dua Lipa",5
"05","Eric Bellinger",5
"05","John Newman",5
"05","Jonas Blue",5
"05","King Harvest",5
"05","MGMT",5
"05","Macklemore",5
"05","Marvin Gaye",5
"05","Mozzy",5
"05","NF",5
"05","Nirvana",5
"05","NoMBe",5
"05","Quinn XCII",5
"05","Shankar-Ehsaan-Loy",5
"05","Shawn Mendes",5
"05","Tee Grizzley",5
"05","The Jackson 5",5
"05","The Lemonheads",5
"05","The Script",5
"05","Tyga",5
"05","YG",5
"05","Young Money",5
"05","ZAYN",5
"06","A$AP Ferg",5
"06","ABBA",5
"06","David Bowie",5
"06","Deraj",5
"06","Estelle",5
"06","Eurythmics",5
"06","Jhene Aiko",5
"06","John Newman",5
"06","Labh Janjua",5
"06","Lil Baby",5
"06","Major Lazer",5
"06","Nicki Minaj",5
"06","Offset",5
"06","Sheck Wes",5
"06","The Beach Boys",5
"06","The Doobie Brothers",5
"06","Twenty One Pilots",5
"06","Van Morrison",5
"06","Wham!",5
"07","24kGoldn",5
"07","Absofacto",5
"07","BabyJake",5
"07","Bantu",5
"07","Bas",5
"07","Brent Faiyaz",5
"07","Briston Maroney",5
"07","CVBZ",5
"07","Clean Bandit",5
"07","Daft Punk",5
"07","Doja Cat",5
"07","Dreamville",5
"07","Electric Light Orchestra",5
"07","Fleetwood Mac",5
"07","Galantis",5
"07","Jorja Smith",5
"07","Journey",5
"07","Migos",5
"07","Pacific Air",5
"07","Pitbull",5
"07","Portugal. The Man",5
"07","Roy Woods",5
"07","SZA",5
"07","Saint Motel",5
"07","Selena Gomez",5
"07","Skrillex",5
"07","The Chainsmokers",5
"07","The Who",5
"07","Tom Petty",5
"07","XXXTENTACION",5
"07","iann dior",5
"08","Avicii",5
"08","Bas",5
"08","Billy Joel",5
"08","Boston",5
"08","Bryce Hase",5
"08","CHASE B",5
"08","Ellie Goulding",5
"08","Giveon",5
"08","Lorde",5
"08","Mac Miller",5
"08","Mike Posner",5
"08","Tom Petty",5
"08","Vance Joy",5
"08","fun.",5
"09","Baby Keem",5
"09","Billie Eilish",5
"09","Eamonn Watt",5
"09","JAY-Z",5
"09","Justin Timberlake",5
"09","Led Zeppelin",5
"09","Logic",5
"09","Tyler, The Creator",5
"09","Young Thug",5
"09","blackbear",5
"10","Laffey",5
"10","Robin Bennich",5
"11","Aretha Franklin",5
"11","Cage The Elephant",5
"11","Casiio",5
"11","Jack Harlow",5
"12","Chad Lawson",5
"12","J. Cole",5
"12","The Weeknd",5
"13","Beach House",5
"13","Calvin Harris",5
"13","Canned Heat",5
"13","Casiio",5
"13","Crosby, Stills & Nash",5
"13","Playboi Carti",5
"14","Dreamville",5
"14","Ellie Goulding",5
"14","Eminem",5
"14","Fitz and The Tantrums",5
"14","Future",5
"14","Green Day",5
"14","Joey Bada$$",5
"14","Lynyrd Skynyrd",5
"14","Miguel",5
"14","Playboi Carti",5
"14","XXXTENTACION",5
"14","Young Thug",5
"14","mike.",5
"15","21 Savage",5
"15","George Harrison",5
"15","John Newman",5
"15","Jorja Smith",5
"15","Kirko Bangz",5
"15","Lil Mosey",5
"15","Lynyrd Skynyrd",5
"15","Macklemore & Ryan Lewis",5
"15","Meek Mill",5
"15","Pacific Air",5
"15","Playboi Carti",5
"15","Roy Woods",5
"15","The Police",5
"15","The Who",5
"15","Trippie Redd",5
"15","Usher",5
"15","whiterosemoxie",5
"16","Ansel Elgort",5
"16","Billie Eilish",5
"16","Boston",5
"16","Bryce Vine",5
"16","Chris Brown",5
"16","Daft Punk",5
"16","Fetty Wap",5
"16","Jaden",5
"16","Jimi Hendrix",5
"16","Lil Baby",5
"16","Looking Glass",5
"16","Majid Jordan",5
"16","Metro Boomin",5
"16","Owl City",5
"16","PARTYNEXTDOOR",5
"16","Pop Smoke",5
"16","Satyr",5
"16","Shankar Mahadevan",5
"16","Vance Joy",5
"16","YG",5
"16","YNW Melly",5
"17","A$AP Rocky",5
"17","Arizona Zervas",5
"17","Black Eyed Peas",5
"17","Dannic",5
"17","Flo Rida",5
"17","G-Eazy",5
"17","George Harrison",5
"17","Internet Money",5
"17","JAY-Z",5
"17","MGMT",5
"17","Machine Gun Kelly",5
"17","Macklemore & Ryan Lewis",5
"17","Rae Sremmurd",5
"17","The Jackson 5",5
"17","The Rolling Stones",5
"17","The Wanted",5
"17","Thundercat",5
"17","Traffic",5
"18","21 Savage",5
"18","Ariana Grande",5
"18","Avicii",5
"18","Bryce Vine",5
"18","DNCE",5
"18","Dizaro",5
"18","Dreamville",5
"18","Estelle",5
"18","French Montana",5
"18","GROUPLOVE",5
"18","Gunna",5
"18","Halsey",5
"18","Internet Money",5
"18","Jay Rock",5
"18","Journey",5
"18","KIDS SEE GHOSTS",5
"18","Lil Nas X",5
"18","Mac DeMarco",5
"18","P-Lo",5
"18","Pacific Air",5
"18","ScHoolboy Q",5
"18","The 1975",5
"18","The Police",5
"18","The Wanted",5
"18","Wallows",5
"18","Weezer",5
"18","Zacari",5
"19","42 Dugg",5
"19","6ix9ine",5
"19","Aliotta Haynes Jeremiah",5
"19","Arctic Monkeys",5
"19","Beach House",5
"19","Black Eyed Peas",5
"19","CHASE B",5
"19","DNCE",5
"19","Daniel Caesar",5
"19","Dizaro",5
"19","Don Omar",5
"19","Electric Light Orchestra",5
"19","Fitz and The Tantrums",5
"19","Gucci Mane",5
"19","Jay Rock",5
"19","Jhene Aiko",5
"19","Journey",5
"19","Kodak Black",5
"19","Lil Mosey",5
"19","Mac Dre",5
"19","Masego",5
"19","Mike Posner",5
"19","Moe",5
"19","NxWorries",5
"19","Saint Motel",5
"19","Skrillex",5
"19","Taylor Swift",5
"19","The Chainsmokers",5
"19","The Doobie Brothers",5
"19","The Growlers",5
"19","The Killers",5
"19","Thin Lizzy",5
"19","Wiz Khalifa",5
"19","YG",5
"19","whiterosemoxie",5
"20","Ace Frehley",5
"20","Ansel Elgort",5
"20","Big Sean",5
"20","Blood, Sweat & Tears",5
"20","Blueface",5
"20","Briston Maroney",5
"20","Capital Cities",5
"20","Chance the Rapper",5
"20","Chief Keef",5
"20","Crystal Fighters",5
"20","Far East Movement",5
"20","Joni Mitchell",5
"20","MGMT",5
"20","Metro Boomin",5
"20","Pitbull",5
"20","Saint Motel",5
"20","Shankar Mahadevan",5
"20","TOTO",5
"20","The Doobie Brothers",5
"20","The Script",5
"20","Vince Staples",5
"20","YNW Melly",5
"20","Young Stoner Life",5
"21","Ansel Elgort",5
"21","Bantu",5
"21","BlocBoy JB",5
"21","CHASE B",5
"21","Death Cab for Cutie",5
"21","Ed Sheeran",5
"21","Far East Movement",5
"21","Fitz and The Tantrums",5
"21","George Harrison",5
"21","Larry June",5
"21","Mac DeMarco",5
"21","Machine Gun Kelly",5
"21","Macklemore",5
"21","Masego",5
"21","NF",5
"21","Nicki Minaj",5
"21","Panic! At The Disco",5
"21","Quinn XCII",5
"21","Rich The Kid",5
"21","Sonu Nigam",5
"21","Tame Impala",5
"21","The Temptations",5
"21","The Who",5
"21","Tom Petty",5
"21","Ty Dolla $ign",5
"21","Young Stoner Life",5
"22","6LACK",5
"22","Aliotta Haynes Jeremiah",5
"22","Amine",5
"22","Andre Nickatina",5
"22","Ansel Elgort",5
"22","Aries",5
"22","Beyonce",5
"22","Clean Bandit",5
"22","Dominic Fike",5
"22","Eurythmics",5
"22","French Montana",5
"22","GoldLink",5
"22","ILOVEMAKONNEN",5
"22","Internet Money",5
"22","Lil Nas X",5
"22","Machine Gun Kelly",5
"22","Macklemore",5
"22","Milky Chance",5
"22","NoMBe",5
"22","Noisestorm",5
"22","Osibih",5
"22","Outkast",5
"22","Phil Collins",5
"22","Quinn XCII",5
"22","Rae Sremmurd",5
"22","Selena Gomez",5
"22","Shakira",5
"22","Tame Impala",5
"22","The Growlers",5
"22","The Strokes",5
"22","Trippie Redd",5
"22","Veorra",5
"22","Wallows",5
"22","Weezer",5
"22","Wiz Khalifa",5
"22","boy pablo",5
"23","2Pac",5
"23","A$AP Ferg",5
"23","Aliotta Haynes Jeremiah",5
"23","BabyJake",5
"23","Beyonce",5
"23","Big Sean",5
"23","Capital Cities",5
"23","Ed Sheeran",5
"23","Far East Movement",5
"23","George Harrison",5
"23","GoldLink",5
"23","Gotye",5
"23","Jonas Blue",5
"23","Kirko Bangz",5
"23","Lorde",5
"23","MGMT",5
"23","Major Lazer",5
"23","Martin Garrix",5
"23","Milky Chance",5
"23","NLE Choppa",5
"23","Redbone",5
"23","Sheck Wes",5
"23","Skrillex",5
"23","Sublime",5
"23","The Chainsmokers",5
"23","The Mamas & The Papas",5
"23","Tim Hardin",5
"23","Twenty One Pilots",5
"23","Tyga",5
"00","2Pac",4
"00","42 Dugg",4
"00","A$AP Ferg",4
"00","B.o.B",4
"00","BROCKHAMPTON",4
"00","Bas",4
"00","CVBZ",4
"00","Death Cab for Cutie",4
"00","Dizaro",4
"00","Dominic Fike",4
"00","Dreamville",4
"00","Ed Sheeran",4
"00","Far East Movement",4
"00","Fitz and The Tantrums",4
"00","French Montana",4
"00","GROUPLOVE",4
"00","Gotye",4
"00","Guns N' Roses",4
"00","Hippo Campus",4
"00","Imagine Dragons",4
"00","Iyaz",4
"00","James Vasanthan",4
"00","Kodak Black",4
"00","Larry June",4
"00","Majid Jordan",4
"00","Marvin Gaye",4
"00","Masego",4
"00","Offset",4
"00","One Direction",4
"00","Shaan",4
"00","Shawn Mendes",4
"00","Takeoff",4
"00","Tee Grizzley",4
"00","The Beach Boys",4
"00","Trippie Redd",4
"00","Yes",4
"00","Yung Gravy",4
"01","A.R. Rahman",4
"01","Adele",4
"01","Aretha Franklin",4
"01","B.o.B",4
"01","Black Eyed Peas",4
"01","Brenda Lee",4
"01","CHASE B",4
"01","Capital Cities",4
"01","Chance the Rapper",4
"01","Clean Bandit",4
"01","Crystal Fighters",4
"01","Famous Dex",4
"01","Galantis",4
"01","Hippo Campus",4
"01","Imagine Dragons",4
"01","Jimi Hendrix",4
"01","Jon Bellion",4
"01","K'NAAN",4
"01","Ludwig van Beethoven",4
"01","Ms. Lauryn Hill",4
"01","NLE Choppa",4
"01","Nicki Minaj",4
"01","Old Man Canyon",4
"01","Pusha T",4
"01","Skrillex",4
"01","Sweetwater",4
"01","Taylor Swift",4
"01","The Killers",4
"01","Thin Lizzy",4
"01","Tiesto",4
"01","Trey Songz",4
"01","Van Morrison",4
"01","Weezer",4
"01","Young Stoner Life",4
"01","ZAYN",4
"02","Aliotta Haynes Jeremiah",4
"02","Bantu",4
"02","Bas",4
"02","CHASE B",4
"02","Capital Cities",4
"02","Chance the Rapper",4
"02","Clean Bandit",4
"02","Crystal Fighters",4
"02","Daryl Hall & John Oates",4
"02","Dizaro",4
"02","Doja Cat",4
"02","Famous Dex",4
"02","Fetty Wap",4
"02","Flo Rida",4
"02","Glen Campbell",4
"02","GoldLink",4
"02","Hailee Steinfeld",4
"02","ILOVEMAKONNEN",4
"02","Jason Derulo",4
"02","Jeremih",4
"02","Kiiara",4
"02","King Harvest",4
"02","Kirko Bangz",4
"02","Lil Skies",4
"02","Lynyrd Skynyrd",4
"02","MGMT",4
"02","MKTO",4
"02","Macklemore & Ryan Lewis",4
"02","Milky Chance",4
"02","Neon Trees",4
"02","Panic! At The Disco",4
"02","Portugal. The Man",4
"02","Rich The Kid",4
"02","Saint Motel",4
"02","Sainte",4
"02","Sub Urban",4
"02","The Jackson 5",4
"02","Tim Hardin",4
"02","Trey Songz",4
"02","Wale",4
"02","ZAYN",4
"03","24kGoldn",4
"03","A.R. Rahman",4
"03","Aliotta Haynes Jeremiah",4
"03","Ansel Elgort",4
"03","BabyJake",4
"03","Bebe Rexha",4
"03","Billie Eilish",4
"03","Camila Cabello",4
"03","Daryl Hall & John Oates",4
"03","Dayglow",4
"03","Declan McKenna",4
"03","Far East Movement",4
"03","Fetty Wap",4
"03","JACKBOYS",4
"03","Jewelz",4
"03","Jhene Aiko",4
"03","KYLE",4
"03","Lil Nas X",4
"03","Lorde",4
"03","Luniz",4
"03","Macklemore",4
"03","Majid Jordan",4
"03","Metro Boomin",4
"03","Michael Jackson",4
"03","Neon Trees",4
"03","Panic! At The Disco",4
"03","Roy Woods",4
"03","Russ",4
"03","SOB X RBE",4
"03","Shaan",4
"03","Skrillex",4
"03","The Lemonheads",4
"03","The Wanted",4
"03","Ty Dolla $ign",4
"03","Weezer",4
"03","Wiz Khalifa",4
"03","Yung Gravy",4
"03","Yusuf / Cat Stevens",4
"03","ZAYN",4
"03","dvsn",4
"04","24kGoldn",4
"04","Beach House",4
"04","Beyonce",4
"04","Blaccmass",4
"04","BlocBoy JB",4
"04","Bon Jovi",4
"04","Chance the Rapper",4
"04","Flo Rida",4
"04","Giveon",4
"04","GoldLink",4
"04","Hippo Campus",4
"04","Imagine Dragons",4
"04","Internet Money",4
"04","Isaiah Rashad",4
"04","Jhene Aiko",4
"04","Kirko Bangz",4
"04","Kris Wu",4
"04","M83",4
"04","Mac Dre",4
"04","NLE Choppa",4
"04","Nirvana",4
"04","NoMBe",4
"04","NxWorries",4
"04","Osibih",4
"04","PARTYNEXTDOOR",4
"04","Quinn XCII",4
"04","Robinson",4
"04","Saint Motel",4
"04","Selena Gomez",4
"04","Sheck Wes",4
"04","Taio Cruz",4
"04","The Who",4
"04","Thouxanbanfauni",4
"04","Trippie Redd",4
"04","Twista",4
"04","Udit Narayan",4
"04","Usher",4
"04","Van Morrison",4
"04","Vishal Dadlani",4
"04","Wallows",4
"04","Weezer",4
"04","Yung Gravy",4
"04","benny blanco",4
"04","whiterosemoxie",4
"05","Ansel Elgort",4
"05","B.o.B",4
"05","BabyJake",4
"05","Beyonce",4
"05","Big Sean",4
"05","Black Eyed Peas",4
"05","Briston Maroney",4
"05","Bryce Hase",4
"05","Capital Cities",4
"05","Comethazine",4
"05","DNCE",4
"05","Daniel Caesar",4
"05","Dayglow",4
"05","Dizaro",4
"05","Earth, Wind & Fire",4
"05","Electric Light Orchestra",4
"05","Far East Movement",4
"05","Guns N' Roses",4
"05","Iyaz",4
"05","Kirko Bangz",4
"05","Kris Wu",4
"05","Lil Yachty",4
"05","M83",4
"05","Martin Garrix",4
"05","Masego",4
"05","Milky Chance",4
"05","Phil Collins",4
"05","Rae Sremmurd",4
"05","Saint Motel",4
"05","The Mamas & The Papas",4
"05","The Temptations",4
"05","Trey Songz",4
"05","Ty Dolla $ign",4
"05","Y2K",4
"05","Yung Gravy",4
"06","Akon",4
"06","Anderson .Paak",4
"06","B.o.B",4
"06","Bantu",4
"06","Blaccmass",4
"06","Camila Cabello",4
"06","Capital Cities",4
"06","Daniel Caesar",4
"06","Daryl Hall & John Oates",4
"06","Enrique Iglesias",4
"06","Gianni",4
"06","Jef Miles",4
"06","Jeremih",4
"06","Journey",4
"06","Lata Mangeshkar",4
"06","Lil Yachty",4
"06","Majid Jordan",4
"06","Metro Boomin",4
"06","Milky Chance",4
"06","NoMBe",4
"06","Pi'erre Bourne",4
"06","Quinn XCII",4
"06","Rahat Fateh Ali Khan",4
"06","Rihanna",4
"06","Russ",4
"06","Shawn Mendes",4
"06","Sia",4
"06","Tee Grizzley",4
"06","The Jackson 5",4
"06","The Neighbourhood",4
"06","Vishal Dadlani",4
"06","benny blanco",4
"06","boy pablo",4
"07","6LACK",4
"07","A.R. Rahman",4
"07","Bon Jovi",4
"07","Bryce Hase",4
"07","CHASE B",4
"07","Camila Cabello",4
"07","Charles Bolt",4
"07","Cordae",4
"07","Crystal Fighters",4
"07","David Guetta",4
"07","Eamonn Watt",4
"07","Eurythmics",4
"07","Far East Movement",4
"07","Gotye",4
"07","HYTYD",4
"07","Hoodie Allen",4
"07","Imagine Dragons",4
"07","Jay Rock",4
"07","King Curtis",4
"07","Lorde",4
"07","Lynyrd Skynyrd",4
"07","M83",4
"07","Major Lazer",4
"07","Mr. Probz",4
"07","Nicki Minaj",4
"07","Panic! At The Disco",4
"07","RL Grime",4
"07","Rae Sremmurd",4
"07","Rex Orange County",4
"07","Sainte",4
"07","ScHoolboy Q",4
"07","The Beach Boys",4
"07","Usher",4
"07","Vince Staples",4
"08","ABBA",4
"08","Absofacto",4
"08","Alan Walker",4
"08","Ariana Grande",4
"08","Billie Eilish",4
"08","Bob Seger",4
"08","Dustin O'Halloran",4
"08","Eagles",4
"08","Elliot Ziegler",4
"08","Elton John",4
"08","Future",4
"08","Huncho Jack",4
"08","Lil Uzi Vert",4
"08","Max Richter",4
"08","NLE Choppa",4
"08","Robin Bennich",4
"08","SOB X RBE",4
"08","Skrillex",4
"08","TOTO",4
"08","The Rolling Stones",4
"08","Zacari",4
"09","Alina Baraz",4
"09","Aretha Franklin",4
"09","Brent Faiyaz",4
"09","Childish Gambino",4
"09","Creedence Clearwater Revival",4
"09","Jorja Smith",4
"09","Lil Mosey",4
"09","Lil Tecca",4
"09","Maroon 5",4
"09","Roy Woods",4
"09","The Police",4
"09","mike.",4
"12","Baby Keem",4
"12","Dada Life",4
"12","David Guetta",4
"12","Frank Ocean",4
"12","Gavin Luke",4
"12","Kendrick Lamar",4
"12","Travis Scott",4
"12","whiterosemoxie",4
"13","Coldplay",4
"13","JAY-Z",4
"13","Laffey",4
"13","Maroon 5",4
"13","Tyler, The Creator",4
"14","Alina Baraz",4
"14","Bruno Mars",4
"14","Childish Gambino",4
"14","Eagles",4
"14","Justin Bieber",4
"14","Justin Timberlake",4
"14","KIDS SEE GHOSTS",4
"14","Kishore Kumar",4
"14","Mac Miller",4
"14","Metro Boomin",4
"14","NAV",4
"14","OneRepublic",4
"15","6LACK",4
"15","6ix9ine",4
"15","Aries",4
"15","Billie Eilish",4
"15","Black Eyed Peas",4
"15","Bruno Mars",4
"15","Chris Brown",4
"15","Creedence Clearwater Revival",4
"15","Dreamville",4
"15","Eagles",4
"15","Ellie Goulding",4
"15","Fetty Wap",4
"15","Halsey",4
"15","Jason Derulo",4
"15","Lil Yachty",4
"15","Owl City",4
"15","PARTYNEXTDOOR",4
"15","Pink Floyd",4
"15","Pitbull",4
"15","Rex Orange County",4
"15","Santana",4
"15","ScHoolboy Q",4
"15","Shaan",4
"15","Shankar Mahadevan",4
"15","Tee Grizzley",4
"15","The Neighbourhood",4
"15","The Rolling Stones",4
"15","Tom Petty",4
"15","Twista",4
"15","Udit Narayan",4
"15","YNW Melly",4
"15","fun.",4
"16","2 Chainz",4
"16","6LACK",4
"16","6ix9ine",4
"16","A$AP Mob",4
"16","Adele",4
"16","BROCKHAMPTON",4
"16","Bantu",4
"16","Billy Joel",4
"16","Black Eyed Peas",4
"16","Briston Maroney",4
"16","Camila Cabello",4
"16","Chance the Rapper",4
"16","Clean Bandit",4
"16","Dizaro",4
"16","Dreamville",4
"16","Electric Light Orchestra",4
"16","George Harrison",4
"16","Glen Campbell",4
"16","GoldLink",4
"16","Gucci Mane",4
"16","Hailee Steinfeld",4
"16","Jethro Tull",4
"16","Mac DeMarco",4
"16","Masego",4
"16","P-Lo",4
"16","Pitbull",4
"16","Polo G",4
"16","Rae Sremmurd",4
"16","SZA",4
"16","ScHoolboy Q",4
"16","Shaan",4
"16","Tee Grizzley",4
"16","The Lemonheads",4
"16","Twenty One Pilots",4
"16","Weezer",4
"16","Wham!",4
"16","Zacari",4
"17","A$AP Mob",4
"17","Adele",4
"17","Bryce Vine",4
"17","DaBaby",4
"17","Dada Life",4
"17","Doja Cat",4
"17","Dreamville",4
"17","Electric Light Orchestra",4
"17","French Montana",4
"17","Greta Van Fleet",4
"17","Huncho Jack",4
"17","Jason Derulo",4
"17","John Newman",4
"17","Jon Bellion",4
"17","KIDS SEE GHOSTS",4
"17","Lil Dicky",4
"17","MKTO",4
"17","Martin Garrix",4
"17","Metro Boomin",4
"17","Owl City",4
"17","Polo G",4
"17","RL Grime",4
"17","Red Hot Chili Peppers",4
"17","Rihanna",4
"17","Shankar Mahadevan",4
"17","Steve Lacy",4
"17","Taylor Swift",4
"17","The Police",4
"17","Ty Dolla $ign",4
"17","Weezer",4
"17","Young Money",4
"17","boy pablo",4
"17","iann dior",4
"18","6LACK",4
"18","AC/DC",4
"18","Arizona Zervas",4
"18","Dominic Fike",4
"18","Don Omar",4
"18","Far East Movement",4
"18","G-Eazy",4
"18","Huncho Jack",4
"18","Iyaz",4
"18","Jason Derulo",4
"18","John Newman",4
"18","KISS",4
