"ID","Year","Song","Plays"
"6PySB4GoTTMKXhH4Ksaugj","2019","Yonder Dale ~ Benevolent",12
"47Bg6IrMed1GPbxRgwH2aC","2019","Rex Orange County ~ Best Friend",12
"0IIdoxwlGBHhNZQkbYF3yD","2019","Oh Wonder ~ Body Gold",12
"7Mr1C9U2R0bSyviqQ9IYuV","2019","Dilaz ~ Breathe",12
"7BX9pdIbf4LkCIWmFYp3tN","2019","Charlotte Funke ~ Celtic Cowboy",12
"3p4bezMTUHn0u1D8C1uJrz","2019","Ninho ~ Chino",12
"1pFCkU2BQHr0mJIj05KXSD","2019","Artemio Li Fonti ~ Chiudete Gli Occhi",12
"3DpqDWkcWia60JWJwbVbDq","2019","Lunaire ~ Close",12
"4au7FRcgZzChASRYu279xH","2019","Daddy Yankee ~ Con Calma - Remix",12
"7tDqtZnEQcgAE92mEMtgnF","2019","Shoffy ~ Cool Again",12
"2QuojUtKiQ7l8ZQMDelt3s","2019","Arlette Leduc ~ Coralia",12
"1f4lqLMYa2DA4y9GS2JyAN","2019","Jonatan Mollberg ~ Dealings",12
"7gi7v5tKoJ1R7yunvDeU5F","2019","Christopher Varela ~ Deep Forest - Cello Version",12
"3tOmzBrWaHg97FKgsqhhEd","2019","Greeicy ~ Destino",12
"6Gu1BaGI5ijqEqK3g6gvMi","2019","Shoffy ~ Different Skies",12
"3ruGcz1vh9wdcLJ7IF4ek2","2019","Benjamin Gustafsson ~ Dormiveglia",12
"52C7YvqXdiIHD9qLK5SHrr","2019","Russ ~ Down for You",12
"3FVy3aVs0TFzLv6FEiLqC2","2019","Max Richter ~ Dream 1 (before the wind blows it all away) - Pt. 1",12
"22ykS8KWpd2r4zcRZ0XMK5","2019","Metro Boomin ~ Dreamcatcher (feat. Swae Lee & Travis Scott)",12
"4TxfZzrq0dH2Wmfl4dAjN9","2019","Enno Aare ~ Ella's Lullaby",12
"3Se2ifaSm69Np4OtyaNNKa","2019","Reka Ioescu ~ Endymion",12
"3528IXKpbb7OMjdjWYlbfD","2019","Neon Trees ~ Everybody Talks",12
"6oNZ0WxqptE7V0qpjtyJ4a","2019","ODESZA ~ Falls (feat. Sasha Alex Sloan)",12
"0DowsITFvHqUqg96WQR3s5","2019","Ty Dolla $ign ~ Famous",12
"40f4bFrEnG7TBLD7FFRqQj","2019","Echo River ~ Farewell",12
"5ca7B7Qi2gpzPELK9lBab0","2019","Naturally Recurring ~ Finding Calmness",12
"5G9rra29bm2HtXcyDtRf1y","2019","Goldmund ~ Finding It There",12
"0Qp6bdPb0XxwGCW2TDzL9d","2019","xerLK ~ Finistere",12
"2dv7Jf570NkaWlW7NcsYTa","2019","Cellophane Roses ~ Friendship Before Love",12
"7DAazhhZwlNjnuH6yzV7YY","2019","Herdis Stefansdottir ~ Grand Central",12
"0OcAPWLoSQU6sYOWnYfQ1x","2019","Don Diablo ~ Heaven To Me (feat. Alex Clare)",12
"6IF2P93LkyW4GqDQu1yS7H","2019","Susie Suh ~ Here with Me",12
"47BBI51FKFwOMlIiX6m8ya","2019","Backstreet Boys ~ I Want It That Way",12
"7pT6WSg4PCt4mr5ZFyUfsF","2019","Alec Benjamin ~ If We Have Each Other",12
"2n48BjaFSczfeIG3HaIaPv","2019","Tom Walker ~ Just You and I",12
"1Pz3QmQFBFuI60rxCQBeW6","2019","The Chainsmokers ~ Kills You Slowly",12
"5NRhAVJrW5o4FK1OKKgbgQ","2019","Wolfgang Snow ~ Lakeshore",12
"5L3VoLOjwPv7hPknnmYaeT","2019","Finding Hope ~ Love",12
"0yIywEquxORnu1dR0WYsdN","2019","Justin Bieber ~ Love Me",12
"75D9esOK7ASfcREQAvbtql","2019","Dream Runner ~ Magica",12
"0BhvzFxq3FHiMdGcLiTphr","2019","Anderson .Paak ~ Make It Better (feat. Smokey Robinson)",12
"0eQZinXiAeZ75SRcJwuweI","2019","Martin Lindgaarden ~ Montauk",12
"4cZ3UsiKd1kUQIaq4BFIj2","2019","Jack & Jack ~ No One Compares To You",12
"3CkHOquzU3g6ekoYiuo5Fo","2019","Artura Ponce Valles ~ No me despiertes",12
"5H14dJbhKeaU1ffTMmIGJi","2019","Rannar Sillard ~ Observations From A Faraway Place",12
"5I3JZ3zvxKQMdp9rEcGkiR","2019","Masala Roo ~ Pads of Redemption",12
"65HT0L2eAtvbH56XrJqPbf","2019","CNCO ~ Pegao",12
"2Ai5UUXyxaulVbompgrzlo","2019","Otto A. Totland ~ Pino",12
"25rF2m2ZuJDk2NvwVbE52A","2019","Herdis Stefansdottir ~ Post Norebang",12
"531T2IlqucxLsyDPtw6LSv","2019","Matter and Energy ~ Quantum",12
"2WU8Qb0kcA0mCb3Anx2mKn","2019","Ben Kyle ~ Quiver",12
"7FLQuyyCaIrBRqNt5l83U4","2019","Lauv ~ Reforget",12
"2Vrtd9aLbni8sI8RV1lmwh","2019","Becca ~ Return of Infinity",12
"5dyihZecYMcEPq09Bk2OL2","2019","Anson Seabra ~ Robin Hood",12
"7oHijHxh7cI40fNC4S619V","2019","Sasha Alex Sloan ~ Runaway",12
"7vGuf3Y35N4wmASOKLUVVU","2019","Marshmello ~ Silence",12
"60DwQiwwglVkTkTwDTTEId","2019","JP Cooper ~ Sing It With Me",12
"3SsXxuvEu20CnDg7LUNFDY","2019","Otto A. Totland ~ Soler",12
"7ww76pqFaCvzJkXq3ZlRWi","2019","Turquoise & Fire ~ Solution",12
"7qEHsqek33rTcFNT9PFqLf","2019","Lewis Capaldi ~ Someone You Loved",12
"7apRzgUmowaP3Xc0syvoa5","2019","Steven Goldmund ~ Soul Touch",12
"1egCDDVgS95srpSPxrGpvi","2019","Jain ~ Souldier",12
"2kYSO6JCH0Nboi3QSOWhBe","2019","Waht Poo ~ Spirituality",12
"2C6BCDdtYjbbbAucqaw9NG","2019","Piotr Miteska ~ Squares of life",12
"1Cv1YLb4q0RzL6pybtaMLo","2019","Surfaces ~ Sunday Best",12
"57sxeemF1LxEGqZ9w4HQvi","2019","Dreamscaper ~ Surrendering",12
"7hXKIp3IX3nrvHkq34zbMG","2019","Sahlene Williams ~ The Art Of Love",12
"4FFSK1xgCLkTZJLUERLZKG","2019","Katy Perry ~ The One That Got Away - Acoustic",12
"1BpAKG4TNBqkgtv33pQySC","2019","Claes Nilsson ~ The Sleeper",12
"5ASmAe7WcZaLVx6KcCqhW0","2019","Ebb & Flod ~ Threads",12
"4lJNen4SMTIJMahALc3DcB","2019","Sia ~ Thunderclouds (feat. Sia, Diplo, and Labrinth)",12
"0lYTfzScakP4HhxgG3CR7p","2019","Robyn Sherwell ~ Tightropes",12
"4lAZaMGhx9Di03Vz9tfNzy","2019","The Piano Guys ~ Titanium / Pavane",12
"4rk8o7SUTcTdVWWQErdTeO","2019","Aqualung ~ To the Wonder (feat. Kina Grannis)",12
"0lGpEQXrdo8fR53wo7bDXJ","2019","Oscar Collin ~ Translucent",12
"6LnG3cueIxb0SpZP3AfdUw","2019","Moon Laika ~ Triangle",12
"1ZLrDPgR7mvuTco3rQK8Pk","2019","SHAUN ~ Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",12
"4NSW0Km5ZG60L8FthUebPJ","2019","Jonas Blue ~ What I Like About You (feat. Theresa Rex)",12
"2FVm4ADgYRIQWlpYKDPdl9","2019","Gryffin ~ Winnebago (feat. Quinn XCII & Daniel Wilson)",12
"01D7nX5t321cgGgehXH0MU","2019","Kazy Lambist ~ Work (feat. Pongo)",12
"4SSnFejRGlZikf02HLewEF","2019","Billie Eilish ~ bury a friend",12
"4EWCM7S4DAtpSJ0BOiM9LK","2019","node: project ~ legacy",12
"6PRotAx0lUWP0bHBr6jm42","2019","Lewis Watson ~ little light - acoustic version",12
"7pdF27mSDuPWhppnHAmWHa","2019","XXXTENTACION ~ whoa (mind in awe)",12
"0ssdj7toIUWMGFmMVMW7Ge","2020","O.A.S. ~ Aion",12
"4gHSezW5CHZCvjAUjF2pd5","2020","Quinn XCII ~ Another Day in Paradise",12
"27BeHhBtul8uWpNRriw4zS","2020","Sven Stierna ~ At Peace",12
"7oGwQOTkMB9Sk3DIKJLd5F","2020","Breakbot ~ Baby I'm Yours - feat. Irfrane",12
"1hGy2eLcmC8eKx7qr1tOqx","2020","Sean Kingston ~ Beautiful Girls",12
"4HCXlxCrIqj88FHwkpW3eO","2020","Ultimate Sleep ~ Bedtime Story",12
"6KIrODBwn3BLSfDlwfMkzd","2020","SRTW ~ Butterflies",12
"6ZWGu34UE99YEf0fRDtVy3","2020","Minnie Delarosa ~ Catch Me When I Fall",12
"2P0kdHLBFlFeh8CSXjbMIg","2020","Lofi Fruits Music ~ Chasing Cars",12
"5J9Sez1GrTtYeOV8T37NoN","2020","Modl ~ Clementine",12
"6sy3LkhNFjJWlaeSMNwQ62","2020","OneRepublic ~ Counting Stars",12
"5L79aNYCTKiZq7vaOElXYj","2020","Phillip Phillips ~ Gone, Gone, Gone",12
"0w1kQy9x8W7yA299gFLhLn","2020","Samira Tesfay ~ Harmonious",12
"4HlFJV71xXKIGcU3kRyttv","2020","Train ~ Hey, Soul Sister",12
"2aGNR8A6GnHqoM78T31CCC","2020","Lolo Zouai ~ High Highs to Low Lows",12
"2FGh2ref26EwA3Z5st5oHb","2020","MOGUAI ~ Hold On (feat. Cheat Codes) - 2020 Edit",12
"053EDVshTHTBGMJFAfIwCW","2020","Lofi Fruits Music ~ I'm Yours",12
"4a6q8CR2hzLk2plDkSxkfD","2020","Bazzi ~ I.F.L.Y.",12
"1FKTWT91DCPwRbWMxK3NZn","2020","Matilda Charpie ~ Le temps passe",12
"1EVz2FU5TC4vuYw2S1U4GA","2020","Mauve ~ Light the Night",12
"3rjP8xleDXHeCkhlSeLapT","2020","Alexander Bennet ~ Listless",12
"2J9B63FawlTaPdg4eH5X03","2020","Beele ~ Loco",12
"7xqANDRz8JFxkwfY65WISy","2020","The Weeknd ~ Loft Music",12
"575NJxNUVDqwJGdzBrlLbv","2020","Shawn Mendes ~ Lost In Japan - Remix",12
"4cvp7jfcqkZzgYJ4DWNo08","2020","Of Rust & Bone ~ Next to You - Remix",12
"5MO30pVBGibQZ4445ipvvf","2020","Arlette Leduc ~ Oceane",12
"5inRFwMMBpjpHzKHT2f2fB","2020","Limestone Quarry ~ Only If",12
"1uf0ER6M5zhdcHLUY4zuww","2020","Lofi Fruits Music ~ Riptide",12
"7fPuWrlpwDcHm5aHCH5D9t","2020","SAINt JHN ~ Roses - Imanbek Remix",12
"7vGuf3Y35N4wmASOKLUVVU","2020","Marshmello ~ Silence",12
"4mU5iXHeLgbR94siF7p1sY","2020","The Weeknd ~ Six Feet Under",12
"1b4SBxZo4kVC3zChQuIAYm","2020","David Ripperton ~ Spirit",12
"7iTLtSajuKrAB6f65Y5HtW","2020","Lonely Benson ~ Strawberry Afternoons",12
"4EpZ4eYuZOwPSSwyqpdHnJ","2020","Rex Orange County ~ Sunflower",12
"0lchLc0vSyRRqKSPIkFtJI","2020","Whethan ~ Superlove (feat. Oh Wonder)",12
"1yp5HJr4YAVZeWqkBfAGH5","2020","Kid Cudi ~ T.G.I.F.",12
"7JDeCzVl0C9cqqTxqaFhU9","2020","Elenor Fuchs ~ The Sacrament",12
"2EnuM63zw10S0dKTbvDmhk","2020","EON NOIRE ~ Thinking Back",12
"7gGiPzciQGoxl8NfE5alBj","2020","Arush Mandal ~ Way of Life",12
"6dVcavGKwvUjk998frTljW","2020","Jon Bellion ~ Weight Of The World",12
"3UjtIALeg72qmJiKPWBvM3","2020","Two Door Cinema Club ~ What You Know",12
"6VwBbL8CzPiC4QV66ay7oR","2020","The Weeknd ~ Wicked Games",12
"1tAutlhI9FwnKn7fVgmd5P","2020","David Guetta ~ Without You (feat. Usher)",12
"3ZCTVFBt2Brf31RLEnCkWJ","2020","Billie Eilish ~ everything i wanted",12
"2dWIS6B6DcdpaviPrKnyVH","2020","Jeremy Zucker ~ hell or flying",12
"7qEKqBCD2vE5vIBsrUitpD","2020","Billie Eilish ~ ilomilo",12
"3Fj47GNK2kUF0uaEDgXLaD","2020","Billie Eilish ~ wish you were gay",12
"73681b7Hc0THHGZrSzl75y","2021","Quinn XCII ~ A Letter To My Younger Self (feat. Logic)",12
"6fnogme1RNJKay9aCJNJaa","2021","Souly Had ~ All the Time",12
"22uy47ff5WwDzmRaCEfrp8","2021","DJ Kbz ~ Amorfoda",12
"42Rzf70H0cM88EDU5YV0cq","2021","Noa Sandberg ~ Andas",12
"70w16KjhO0HQz6eqllKYJo","2021","Vishal Casey ~ Appreciation",12
"1hGy2eLcmC8eKx7qr1tOqx","2021","Sean Kingston ~ Beautiful Girls",12
"0awuNCj9gwJEM0seER22DW","2021","Clinton Kane ~ CHICKEN TENDIES",12
"0wEPue9rjGWgvRYNgvsUfw","2021","Lolo Zouai ~ Caffeine",12
"6YKb5UMzDOtfCfbPvJZ8XT","2021","Jeff Bernat ~ Changes",12
"5J9Sez1GrTtYeOV8T37NoN","2021","Modl ~ Clementine",12
"6DwiGVCgXGREeCyJZtX7S1","2021","Cautious Clay ~ Cold War",12
"5T30fixXFJtQFKj5VKHyew","2021","Chill Fruits Music ~ Comptine d'un autre ete l'apres-midi",12
"2N5zMZX7YeL1tico8oQxa9","2021","Gnarls Barkley ~ Crazy",12
"7I6DceMT3utDOHjcYCbrr4","2021","Akon ~ Don't Matter",12
"4wwtlq6dqi0ztt989n4yiQ","2021","Tine Mydland ~ Et oyeblikk",12
"79nrqwz4Q6P9OXSjxhifkJ","2021","Flume ~ Fantastic",12
"70OFqFu0lbloQlxooucAys","2021","SRTW ~ Fire to Your Words",12
"0xtM68uIzrD80SnhE17GXG","2021","LAOUD ~ Heaven Loves a Fire",12
"4ut5G4rgB1ClpMTMfjoIuy","2021","Martin Garrix ~ High On Life (feat. Bonn)",12
"72xzw4sk7CcgYIyQsj0pxn","2021","Shoffy ~ I'll Be Home Soon",12
"45hvhmni4vRk9TiJrPjLzP","2021","SRTW ~ In the Distance",12
"052u4QZO063LwU0I08sTKy","2021","SiR ~ John Redcorn - A COLORS SHOW",12
"2HLtRAcBAWd4y7TfVVoIpm","2021","Jakob ~ Let It Pass",12
"575NJxNUVDqwJGdzBrlLbv","2021","Shawn Mendes ~ Lost In Japan - Remix",12
"3KJ1QkwWObfuq54pgwTRyW","2021","Alvaro Soler ~ Magia",12
"58e08QJdz9zs7AY2KiiHBt","2021","Train ~ Mai Tais (feat. Skylar Grey)",12
"6RuFOroO9VO0aMGEzirLHk","2021","Najma Wallin ~ Med slutna ogon",12
"6m9JbPIC8saBo8pVm08x0j","2021","Hector Warrens ~ Moments of Stillness",12
"7oK9VyNzrYvRFo7nQEYkWN","2021","The Killers ~ Mr. Brightside",12
"0j7sWqI2qyFaVSdcwzcb9N","2021","Bruno Major ~ Old Fashioned",12
"2aQJOc2QUTdQl1J2Z9VxYO","2021","Paris Boy ~ Problemas",12
"17QXJj7X0A4Evzk4NXGM1n","2021","Miro ~ Reason",12
"1LeItUMezKA1HdCHxYICed","2021","ODESZA ~ Say My Name (feat. Zyra)",12
"3r1ZQqUe14xxssPt2Rkd6j","2021","Cokobi ~ Sleepy Journey",12
"7CoMBpPTwQi2wPT0U0Nr9b","2021","Novo Amor ~ State Lines",12
"3g0mEQx3NTanacLseoP0Gw","2021","The Chainsmokers ~ Takeaway",12
"0ct6r3EGTcMLPtrXHDvVjc","2021","Avicii ~ The Nights",12
"7KIM8PBwYO69LTZnQ04Nfp","2021","Gavin Haley ~ The Way I Am",12
"0JGTZ66hMX1D7fZCijIIfU","2021","Giveon ~ Vanish",12
"5eQLcYDijgzO4G48T3x0yW","2021","The Piano Guys ~ Waterfall",12
"3A2cZyPFQsDKYzkOqWwRBm","2021","MAX ~ Working For The Weekend (feat. eaJ) [Party Pupils Remix]",12
"3jGlOBjMJiNDWhdqRJl5dK","2021","Christian French ~ hungover sunday",12
"74t6wFVz6sU52IzAQcC1kQ","2021","Rook1e ~ memories of her, last winter",12
"4sqzk0CNJfagxwMSEytoGe","2021","Kayou. ~ wish u the best",12
"5bgwqaRSS3M8WHWruHgSL5","2022","Khalid ~ 8TEEN",12
"56jcLXUOMY4YjFxVKuUrQo","2022","Emanuel ~ Black Woman",12
"2bXNVNDdYvAXxf5f33WHy7","2022","Isaiah Rashad ~ Cilvia Demo",12
"6DwiGVCgXGREeCyJZtX7S1","2022","Cautious Clay ~ Cold War",12
"6jgOrsBix5nngpvePgJjsE","2022","BAYNK ~ Come Home - Hazey Eyes Remix",12
"3EqfkwoSbO6qnn6Agw085M","2022","Porter Robinson ~ Divinity - ODESZA Remix",12
"13QU8HBEBaSTZGq1HzQe9S","2022","Don Toliver ~ Euphoria (feat. Travis Scott & Kaash Paige)",12
"7gHs73wELdeycvS48JfIos","2022","Alan Walker ~ Faded",12
"21UPL4RXZPmg2TZ2DgWADj","2022","Faime ~ Feels Like You",12
"1RVXcPFfuY6ivkAN4NNixa","2022","Ekali ~ Forever (feat. Elohim) - Laxcity Remix",12
"138Xq3G4YSQi6a5NpAAx65","2022","Aries ~ HOME",12
"6dGnYIeXmHdcikdzNNDMm2","2022","The Beatles ~ Here Comes The Sun - Remastered 2009",12
"7sWRlDoTDX8geTR8zzr2vt","2022","Post Malone ~ Hollywood's Bleeding",12
"5aBzGmYA5g5DpIfLN6nNeg","2022","Amir Obe ~ Holy Shit",12
"6PJ8FF6UR8FZXfEvpHkIVN","2022","Ed Sheeran ~ How Would You Feel (Paean)",12
"5SDHPiJN0Z7qlUNvXJhPFo","2022","Novo Amor ~ I Make Sparks",12
"1MtUq6Wp1eQ8PC6BbPCj8P","2022","Mike Posner ~ I Took A Pill In Ibiza - Seeb Remix",12
"4S4Mfvv03M1cHgIOJcbUCL","2022","Frank Ocean ~ In My Room",12
"7vd1j4IDTU0koES9M8dvBQ","2022","Yiruma ~ Kiss The Rain",12
"6mp9DV7vsQtdqR35RYSpdz","2022","FKJ ~ Leave My Home",12
"2OTRqsDes7OYRRwbF2JXsa","2022","Giveon ~ Lie Again",12
"2uCMaUojwuqr8CRGsLoPa6","2022","Sam Smith ~ Make It To Me",12
"0ZHILXmUaVSLEOCWxPQ1ga","2022","Tanishk Bagchi ~ Makhna",12
"3LRbalLzZcuvSR6jVnqclh","2022","RINI ~ Meet Me in Amsterdam",12
"1v07ywlVYd02pOCnXRBDNA","2022","The 1975 ~ Menswear",12
"5HphhcOuLFWBj9IghbrKJB","2022","Pink Sweat$ ~ Midnight River (feat. 6LACK)",12
"48GtE9nno474ZYd9qhJqXx","2022","Fabrizio Paterlini ~ My Misty Mornings",12
"2IAR0DziHCjSu16gR4ihvy","2022","Bruno Major ~ Nothing",12
"5tmxPmmXvgJPU7bIukFX8p","2022","Pink Sweat$ ~ Nothing Feels Better",12
"3fpVWegR6YOS1Yk5HSMYIq","2022","Post Malone ~ Paranoid",12
"5iSEsR6NKjlC9SrIJkyL3k","2022","Kid Cudi ~ Pursuit Of Happiness (Nightmare)",12
"0rKtyWc8bvkriBthvHKY8d","2022","Joji ~ SLOW DANCING IN THE DARK",12
"6U0FIYXCQ3TGrk4tFpLrEA","2022","BROCKHAMPTON ~ SUGAR",12
"6FOOwpGF5GLCotjnic8evC","2022","Mild Minds ~ SWIM - ford. Remix",12
"0EA2RhRHL4KWeNa7JfD1Yw","2022","Mac Miller ~ So It Goes",12
"61A3iFvqsEPmnwAtsbwRJL","2022","Jhene Aiko ~ Summer 2020 - interlude",12
"1mhVXWduD8ReDwusfaHNwU","2022","The Weeknd ~ Tell Your Friends",12
"0QZ5yyl6B6utIWkxeBDxQN","2022","Lord Huron ~ The Night We Met",12
"7a86XRg84qjasly9f6bPSD","2022","fun. ~ We Are Young (feat. Janelle Monae)",12
"3gVV0DGSBD2XKsNXqzTb2r","2022","Tep No ~ We Could Be Cool",12
"2t16D9V5FmmRAJjsSpwvZf","2022","Labrinth ~ When I R.I.P.",12
"6bKr1OdjfJq2zv297uQlCq","2022","SLANDER ~ When I'm With You (feat. neverwaves)",12
"2hNyGmGKNoQRYRWqVaiTir","2022","Louis The Child ~ World On Fire",12
"4kKGfr6TmSrosFyOPn1SiG","2022","The Piano Guys ~ You Are The Reason",12
"48npa4L8WTj4mmqaaEu2O7","2022","Raven Corteir ~ You don't try",12
"2EHQk2I0PFsu1zMa8eHeBB","2022","Babe Rainbow ~ Your Imagination (feat. Jaden)",12
"50HwGJ1Fsw0dve7qapAYmg","2022","Ran-D ~ Zombie - Extended Mix",12
"5svK1ysz8yk6sLC3bhxUGt","2022","Giveon ~ dec 11th",12
"3dT28suh6dzuW7qF79Nf4F","2022","Jeremy Zucker ~ oh, mexico",12
"6p3kDTd0rns2peSrwSp8jb","2018","Elephante ~ All Over Again",11
"3EPXxR3ImUwfayaurPi3cm","2018","Dean Lewis ~ Be Alright",11
"4VUwkH455At9kENOfzTqmF","2018","Bazzi ~ Beautiful (feat. Camila Cabello)",11
"1snWlbcbgQpJfknoI30DWG","2018","Alan Walker ~ Darkside",11
"5uu28fUesZMl89lf9CLrgN","2018","Cheat Codes ~ Feels Great (feat. Fetty Wap & CVBZ)",11
"4EWCNWgDS8707fNSZ1oaA5","2018","Kanye West ~ Heartless",11
"3gfmFoJgmn9LiIj5mV8oSS","2018","R3HAB ~ I Just Can't",11
"0Ult84lvFuqNvbyXwyRQ58","2018","Clean Bandit ~ I Miss You (feat. Julia Michaels)",11
"12WuDHBVLkJHa1PTNVGFUz","2018","Julie Bergan ~ Incapable",11
"42nSaPdT6g3ZIMHmKLlP2p","2018","Jennifer Lopez ~ Let's Get Loud",11
"7iDa6hUg2VgEL1o1HjmfBn","2018","Bebe Rexha ~ Meant to Be (feat. Florida Georgia Line)",11
"0KPiSFlz5OUCgw7nwvhYWe","2018","Metro Boomin ~ Only You (feat. WizKid, Offset & J Balvin)",11
"3gbBpTdY8lnQwqxNCcf795","2018","Bastille ~ Pompeii",11
"5TXDeTFVRVY7Cvt0Dw4vWW","2018","XXXTENTACION ~ Revenge",11
"2UwbhMie1EAYuTZ0QXeMwl","2018","XXXTENTACION ~ Save Me",11
"3Q33RhbyoFul9LdKKjticI","2018","6LACK ~ Unfair",11
"51NFxnQvaosfDDutk0tams","2018","Billie Eilish ~ bellyache",11
"2wrJq5XKLnmhRXHIAf9xBa","2019","Dan + Shay ~ 10,000 Hours (with Justin Bieber)",11
"2pypBNUUzViaP7Dswi9zpF","2019","Julius Aston ~ A Clear Mind",11
"53P3pDWN0hGSLypCMWCech","2019","Maurice Windham ~ A Way to Heaven",11
"2PwXOevGUSkU8qaYZjgLq2","2019","Kodaline ~ All I Want",11
"5QfENz96Rk140fmTccgCPa","2019","Roger Reuse ~ All Is Well Now",11
"44rpvXgWhgUWmLUH12Nu58","2019","Otto A. Totland ~ Anona",11
"527OzwwTayP2ZYijImtf1B","2019","Kasper Schill ~ Ava",11
"2MZSXhq4XDJWu6coGoXX1V","2019","Aphex Twin ~ Avril 14th",11
"5wlaCEfi6Zc6PVlZgoCXV9","2019","will.i.am ~ Big And Chunky",11
"2Ixv7ct5UPgvHb2si3uE9m","2019","Wilmer Norman ~ Breathe",11
"2TH65lNHgvLxCKXM3apjxI","2019","Bad Bunny ~ Callaita",11
"58wyJLv6yH1La9NIZPl3ne","2019","Kina ~ Can We Kiss Forever?",11
"2e6uDYgJsa7rgIYzbNVoCi","2019","Novo Talos ~ Carry On",11
"1JhaLgkRU4M7GXfjMmsDAl","2019","Tranquil Cove ~ Cavatina",11
"62oCnK99vT8HOgwPsvXuiM","2019","Angus & Julia Stone ~ Chateau",11
"1MUL6DO2gVimj2YrVedubd","2019","GASHI ~ Creep On Me",11
"2H3wWrnO758y0fPH7Ilerg","2019","XXXTENTACION ~ Depression & Obsession",11
"5BGDIilZ6mNq413WtAU2FR","2019","Amaranth Cove ~ Divine",11
"7I6DceMT3utDOHjcYCbrr4","2019","Akon ~ Don't Matter",11
"5GG3mhtjCZMukd6nrxHVjJ","2019","Hushed ~ Dorotea",11
"5BAJMdCQqax0oBQigQTl5h","2019","Benji & Fede ~ Dove e quando",11
"2qHGPanT2ux9hwZDbmPr8t","2019","Vas Bela ~ Ejszakai",11
"45HRj3YdVgAOLbkSRiJ4l3","2019","Floriscope ~ Floriscope",11
"7KWhxUrK9ofPTn3ItWceR5","2019","Novo Talos ~ For the Love of Love",11
"3REhwuL7yAZEqlqTAwSDA7","2019","Emelie Norstadt ~ Forever Young",11
"5uCWYpxvAK32GLum4UzorM","2019","Herdis Stefansdottir ~ Four Minute Stare",11
"6iPcKIDA6pot1XJCIFKZS7","2019","BANNERS ~ Ghosts",11
"1nwYsdWElwCywLZiY3J1g9","2019","Mehdi Teyt & Rehla X ~ Grateful Minds",11
"5DNpEwASbbGXz9wbr0ex6v","2019","Chieloka ~ Hiraeth",11
"7JDULs0oIly6dVLDZLUNkd","2019","Luna Meguise ~ Hush",11
"1fu5IQSRgPxJL2OTP7FVLW","2019","Ed Sheeran ~ I See Fire",11
"7795WJLVKJoAyVoOtCWqXN","2019","Sam Smith ~ I'm Not The Only One",11
"2mSrVZsSKn2Ye5f0YuAbMh","2019","Jeremy Zucker ~ Idk Love",11
"2bT1PH7Cw3J9p3t7nlXCdh","2019","Shawn Mendes ~ If I Can't Have You",11
"43gB0O60DQf7zCeCaIEC11","2019","Ray Dalton ~ If You Fall",11
"3zSCNTXI7Ed0PiidZVmzIe","2019","R. Kelly ~ Ignition - Remix",11
"1hYEnW3hjGnnvTuEUlAD6h","2019","Josie O'Connor ~ Introspective",11
"3Ue6xLJF9IexoSwzQIgWgq","2019","Charmaine D'Avis ~ Je plane",11
"4HtGSunDdFD5QgCqI4zP29","2019","Etheral Gust ~ Keep Breathing",11
"401Xo6kdmYwDZ5l0RDsjC4","2019","MORTEN ~ Keep Me from You (feat. ODA)",11
"2e6ZsLcR7j7TpQNwL2EeKg","2019","Bryce Vine ~ La La Land (feat. YG)",11
"4WKJm0usdFOUQH5Y574WtZ","2019","Relajar ~ La Lluvia",11
"3X3mfRMRaPJRiIMDMQtSkd","2019","Oh Wonder ~ Landslide",11
"04CttTezSnv71USiiG9mIo","2019","Hearts & Colors ~ Lighthouse - Andrelli Remix",11
"7kSLdGdXLey7pzLsWpdg1h","2019","One Direction ~ Little Things",11
"3vzp15HKxJJO8Xc2CZGW4K","2019","Borgeous ~ Make Me Yours - W1NK0 Remix",11
"71GAvRsilpo9pqd0vYn8Mo","2019","CNCO ~ Mamita",11
"7ekZl2me2Fjn6ywN16cvFK","2019","Shawn Mendes ~ Memories",11
"4JABip8wlfO3voJ16FNOnk","2019","Herdis Stefansdottir ~ Natasha Stars",11
"68kWt9VWUD62Ga664SDCiz","2019","Sven Stierna ~ Nocturne",11
"6lNunuEy5vdGwihinMxsU4","2019","Joseph McGrahl ~ Northern Star",11
"7x8ILiGyZAFW3F0rPUPYxm","2019","Regina Mira ~ October",11
"4KyJQKAFvEH4F52qSMuwIF","2019","Harold Budd ~ Olancha Farewell",11
"27yrt4ZgZ9ipfbndTyTwsV","2019","Deep Inside ~ Painting The Horizon",11
"4cbdPT6uaBOgOQe3fLMofl","2019","SZA ~ Power is Power (feat. The Weeknd & Travis Scott)",11
"4tJLqa4zHZmoBrkdZu2IFY","2019","Vala Capon ~ Quando sorridi",11
"6jJkW2RUsOHCe4hiIk1tED","2019","MVS ~ Quiet Dreams",11
"5FoZCDCl6WhrAIm4Ygyjg7","2019","Evelyn Stein ~ Quiet Resource",11
"4kgig1MUfc5p99MFYRRULy","2019","Aquasonic ~ Rapture",11
"0KvgYjNjdjpgjanBhUnSfO","2019","Chama Wijnen ~ Reaching",11
"7agnxnigAzIOP4zHAOXbsk","2019","kvi?ahopur ~ Reminisce in D",11
"2zJmgxEcBUKtrfjfCn1UMM","2019","Ave Air ~ Revealing The Unreal",11
