"ID","Year","Song","Plays"
"-1418794139648741439","2017","Travis Scott ~ 90210 (feat. Kacy Hill)",123
"-2934231020509623613","2019","Jack Harlow ~ ROTTEN (feat. EST Gee)",118
"-6970256401839895317","2019","Jack Harlow ~ WARSAW (feat. 2forwOyNE)",112
"5872292946386908664","2021","Aries ~ DITTO",105
"3117368871850072767","2020","Aries ~ FOOL'S GOLD",103
"8306112897033176785","2021","Jonah Zed ~ Horizons",100
"-2717294442064354602","2019","Jack Harlow ~ SUNDAY NIGHT",99
"2254605089718199087","2016","Joey Bada$$ ~ Christ Conscious",98
"-53022503058996776","2016","Bryson Tiller ~ Exchange",96
"-5382259138840333357","2019","Aries ~ SANTA MONICA",96
"7948414227281335213","2016","J. Cole ~ Apparently",94
"-3296127792633454871","2022","tsubi club ~ Burbank House",94
"1315809098859326988","2019","Jack Harlow ~ RIVER ROAD",91
"2184163662763104914","2019","Aries ~ CAROUSEL",90
"5854717422762308582","2019","Jack Harlow ~ GHOST",90
"741023671067484422","2017","Kendrick Lamar ~ DNA.",88
"2326231201106999622","2016","Bryson Tiller ~ Let Em' Know",86
"-9203341155707195814","2016","Joey Bada$$ ~ Paper Trail$",84
"8306262956060764321","2016","Chance the Rapper ~ Angels (feat. Saba)",82
"6651481132368300815","2019","Jack Harlow ~ HEAVY HITTER",82
"-5456061980752331959","2016","Bryson Tiller ~ Don't",81
"-8123754694670799388","2016","Bryson Tiller ~ Sorry Not Sorry",81
"2472425142014056981","2016","A$AP Rocky ~ 1Train (feat. Kendrick Lamar, Joey Badass, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",80
"-1202500470013175319","2017","Travis Scott ~ sweet sweet",80
"-917286455971186675","2021","Verzache ~ Messed Up",79
"2901157007245517625","2022","Tom The Mail Man ~ Holdin On",77
"-3583902382506912649","2017","PnB Rock ~ Selfish",76
"1606956985629837893","2017","Travis Scott ~ goosebumps",75
"7515760268527459906","2021","Isaiah Rashad ~ HB2U",74
"7080697987254583559","2017","Kendrick Lamar ~ HUMBLE.",73
"-8122392002102741926","2018","Travis Scott ~ SICKO MODE",73
"451889194696612849","2021","Patrick Cc: ~ Sherbs (feat. Koi & Voda Fuji)",73
"-3221168857723681928","2016","Isaiah Rashad ~ Shot You Down (feat. Jay Rock & ScHoolboy Q)",72
"1318129283362001006","2019","Jack Harlow ~ ICE",72
"-1202929444212598654","2020","Bryson Tiller ~ Sorrows",72
"-4949829197374701183","2017","Travis Scott ~ Oh My Dis Side (feat. Quavo)",71
"-3077156318227729429","2017","Travis Scott ~ way back",71
"-7328156573065648902","2019","Future ~ March Madness",71
"9098219274373916532","2022","whiterosemoxie ~ Coco Puffs",71
"-5961535894730445826","2022","Tom The Mail Man ~ Mood Swings",71
"-482023986002900585","2019","Aries ~ SAYONARA",70
"-2359101675008600958","2017","Young Thug, Travis Scott ~ pick up the phone",69
"-774188209509839679","2017","Travis Scott ~ the ends",69
"-9060615071802939509","2018","Jack Harlow ~ 9TH GRADE",69
"8666796965856877547","2016","Domo Genesis ~ Dapper (feat. Anderson .Paak)",68
"7948653894195007978","2016","Bryson Tiller ~ Rambo",68
"-7690100959764339411","2019","NxWorries, Knxwledge, Anderson .Paak ~ What More Can I Say",68
"-7112868873506923562","2020","Aries ~ CAROUSEL",68
"6217090014475830703","2018","Kendrick Lamar, Jay Rock, James Blake, Future ~ King's Dead",67
"1462605836966659641","2019","ScHoolboy Q ~ Numb Numb Juice",67
"6937971165476199198","2021","Athan ~ Lifeless",67
"-8336684601563844610","2022","Patrick Cc:, Jonah Zed ~ Reckless",67
"-1781819309166782707","2016","Mick Jenkins ~ The Waters",66
"-7833673739409066968","2019","Jack Harlow ~ GOIN BACK DOWN",66
"-5888368719227366242","2019","Jack Harlow ~ BIG CHILLIN",65
"9171225769501596298","2019","Jack Harlow ~ THRU THE NIGHT (feat. Bryson Tiller)",65
"6579028519137505679","2016","Kendrick Lamar ~ Sing About Me, I'm Dying of Thirst",64
"8812983542193054094","2017","Joey Bada$$ ~ TEMPTATION",64
"4199212795329219869","2018","Kendrick Lamar ~ DNA.",64
"4128049354129243301","2017","Travis Scott ~ beibs in the trap",63
"-4949905614441287635","2018","Lil Skies ~ Red Roses (feat. Landon Cube)",63
"-7186571647103326796","2019","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",63
"8377172867818893796","2019","Jack Harlow ~ WALK IN THE PARK",63
"-8050743871628674212","2016","Travis Scott ~ wonderful",62
"-6246679602078833735","2020","PARTYNEXTDOOR ~ EYE ON IT",62
"3408787039908536772","2016","J. Cole ~ Fire Squad",61
"-7257940887428890016","2016","Bryson Tiller ~ Intro (Difference)",61
"4054457928793596501","2016","Anderson .Paak ~ The Waters (feat. BJ the Chicago Kid)",61
"-5458332035141441819","2017","Kendrick Lamar ~ LOVE. (FEAT. ZACARI.)",61
"1388540299983835343","2018","Lil Uzi Vert ~ Dark Queen",61
"8306258763419612979","2018","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",61
"5786498528059242515","2019","Rich The Kid ~ Splashin",61
"-8770792410041532283","2016","Isaiah Rashad ~ Ronnie Drake (feat. SZA)",60
"-4087391519731806068","2016","Mick Jenkins ~ Jazz",59
"8523623647980452989","2016","6LACK ~ Prblms",59
"-412659001167456275","2017","Kendrick Lamar ~ DUCKWORTH.",59
"-5673602571848766097","2019","Aries ~ BAD NEWS",59
"-3511345424060281971","2016","Isaiah Rashad ~ Modest",58
"8667778597128038974","2016","Isaiah Rashad ~ R.I.P. Kevin Miller",58
"-2140853850775393668","2017","Kendrick Lamar ~ ELEMENT.",58
"1171071103250069204","2019","Aries ~ DEITY",58
"7657875641467999034","2019","Aries ~ RACECAR",58
"-5961729259177078119","2016","Kendrick Lamar ~ Poe Mans Dreams (His Vice) [feat. GLC]",57
"237320008677097633","2017","Travis Scott ~ Butterfly Effect",57
"5931043432346226001","2017","Kendrick Lamar ~ XXX. (FEAT. U2.)",57
"6217790361352907593","2018","Travis Scott ~ sweet sweet",57
"-1638740098362051567","2020","PARTYNEXTDOOR ~ ANOTHER DAY",57
"8380455855942822616","2021","No Fun Haus ~ Falling Down",57
"4128828714567735580","2021","Aries ~ KIDS ON MOLLY",57
"-4809090435187478308","2022","Tom The Mail Man ~ Destroyed",57
"5642466977215500122","2016","Chance the Rapper ~ All We Got (feat. Kanye West & Chicago Children's Choir)",56
"-7474616149732300770","2016","Isaiah Rashad ~ Heavenly Father",56
"-771258862019519617","2016","Kendrick Lamar ~ i",56
"2976396861171126306","2018","Travis Scott ~ STARGAZING",56
"-987804768053371250","2019","Jack Harlow ~ RAIN",56
"-3436946817090744002","2020","Lil Uzi Vert ~ Chrome Heart Tags",56
"1819869036782104634","2020","Radiohead ~ Paranoid Android",56
"6503284862149404872","2021","Tyler, The Creator ~ SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",56
"2109339830572905115","2016","Danny Brown ~ 30",55
"957243205206641281","2016","Kendrick Lamar ~ Ignorance Is Bliss",55
"-6682624358251361122","2016","Rae Sremmurd ~ Look Alive",55
"22352661643645789","2016","Mick Jenkins ~ Spread Love",55
"-3581275717128401896","2017","Travis Scott ~ 3500 (feat. Future & 2 Chainz)",55
"-4521395419014468186","2017","Joey Bada$$ ~ DEVASTATED",55
"21623969741883031","2017","Kendrick Lamar ~ FEAR.",55
"7083355610053763616","2018","Slim Jxmmi ~ Brxnks Truck (feat. Rae Sremmurd)",55
"5423697750558844137","2018","Pusha T ~ The Games We Play",55
"8592993618108274148","2019","Future ~ Crushed Up",55
"8017408286758531387","2021","Verzache ~ Evil",55
"-5169316461321195145","2021","nothing,nowhere. ~ nightmare",55
"7299306543608980925","2016","Joey Bada$$ ~ Big Dusty",54
"5208279393582725718","2016","Rick Ross, Kanye West ~ Devil In a New Dress (feat. Rick Ross)",54
"-1708810716623501423","2016","A$AP Rocky ~ Goldie",54
"163605628616819296","2016","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",54
"5495887807270004239","2016","Odd Future ~ Oldie",54
"-196421098546506194","2016","Anderson .Paak ~ The Season / Carry Me",54
"1604473172995758396","2017","Young Thug ~ Wyclef Jean",54
"2904457142106197245","2019","whiterosemoxie ~ whitegold",54
"7804708236680284949","2020","Future ~ Life Is Good (feat. Drake)",54
"-8914965041930906907","2022","Tom The Mail Man ~ NOTHINGTOLOSE",54
"-8625318098461647379","2016","Bryson Tiller ~ 502 Come Up",53
"-6899363710445046891","2016","J. Cole ~ January 28th",53
"-4230944050937860719","2016","Isaiah Rashad ~ West Savannah (feat. SZA)",53
"-6464962299015640527","2018","J. Cole ~ KOD",53
"3767914999874144515","2021","DJ Dahi, Brent Faiyaz ~ Gravity (feat. Tyler, The Creator)",53
"6939483079128195632","2016","Kendrick Lamar ~ Swimming Pools (Drank)",52
"1170991039470089861","2017","Kid Cudi ~ Baptized in Fire (feat. Travis Scott)",52
"7011793835184926733","2017","Travis Scott ~ coordinate",52
"6359119778427203074","2018","Juice WRLD ~ Lucid Dreams",52
"-9059282212985180739","2021","Aries ~ FOOL'S GOLD",52
"1101829273088157777","2022","whiterosemoxie ~ CALL!",52
"-1925133622610247573","2016","Isaiah Rashad ~ Banana",51
"-6826438876793690431","2016","Isaiah Rashad ~ Free Lunch",51
"5495320090621749729","2016","Jretro ~ I Am the Greatest",51
"7081915973971471710","2016","Mick Jenkins ~ P's & Q's",51
"2255848558100377026","2017","Joey Bada$$ ~ LAND OF THE FREE",51
"-4157954854387871686","2018","JID ~ 151 Rum",51
"-4808008013997186134","2020","Aries ~ CONVERSATIONS",51
"-3296207749895440846","2021","Bryson Tiller ~ Losing Focus",51
"-8484438322794910025","2021","whiterosemoxie ~ Ring The Alarm",51
"-2643625232569219774","2016","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",50
"-6754109145625509505","2016","Earl Sweatshirt ~ Chum",50
"1963615004686266121","2016","J. Cole ~ She Knows (feat. Amber Coffman & Cults)",50
"4343838726531960766","2017","PnB Rock ~ Heart Racin'",50
"237668401387629198","2018","Lil Skies ~ Nowadays (feat. Landon Cube)",50
"6649725540041747971","2019","Travis Scott ~ HOUSTONFORNICATION",50
"-6250519406340440060","2019","Smino ~ Trina",50
"1391446298547260058","2020","Lil Uzi Vert ~ Prices",50
"7584272958356481385","2022","Kendrick Lamar, Blxst, Amanda Reifer ~ Die Hard",50
"-3007060488135333943","2016","Frank Ocean ~ Nights",49
"237252908386828198","2016","Vince Staples ~ Norf Norf",49
"7945486275946661893","2016","Kendrick Lamar ~ Wesley's Theory (feat. George Clinton & Thundercat)",49
"-5021689589150469961","2017","A$AP Rocky ~ Jukebox Joints (feat. Joe Fox x Kanye West)",49
"-5530156344264630022","2017","Kendrick Lamar ~ PRIDE.",49
"-4951352580856588692","2019","Jack Harlow ~ KNACK FOR IT",49
"7083221222878233255","2021","Verzache ~ Kick It",49
"-6898332321228824433","2022","whiterosemoxie ~ Wi_Fi (feat. Daboat)",49
"-1995470663974982178","2022","whiterosemoxie ~ other times",49
"-5382956559245959080","2016","Isaiah Rashad ~ Cilvia Demo",48
"-484140066322592241","2016","Joey Bada$$ ~ Devastated",48
"-3148535882338567548","2016","Anderson .Paak ~ Might Be",48
"6217007812363561852","2016","Joey Bada$$ ~ Waves",48
"-3440636482530702976","2017","ScHoolboy Q ~ Gangsta",48
"-2357213337492820681","2017","PnB Rock ~ Stand Back (feat. A Boogie wit da Hoodie)",48
"-7042731664740272471","2018","Earl Sweatshirt ~ Grief",48
"8019335031973047066","2018","Kendrick Lamar ~ PRIDE.",48
"-2359164836341816983","2018","Mick Jenkins ~ Understood",48
"5279356735005892804","2018","Travis Scott ~ Watch (feat. Lil Uzi Vert & Kanye West)",48
"-3871867981099380430","2020","Roddy Ricch ~ Boom Boom Room",48
"-411774807110873251","2020","Jack Harlow ~ OUT FRONT",48
"-5958397788806434278","2021","Isaiah Rashad ~ All Herb (feat. Amindi)",48
"1172817802628872573","2022","midwxst ~ switching sides",48
"1315522604773957329","2016","J. Cole ~ 03' Adolescence",47
"-338275294957751338","2016","Joey Bada$$ ~ Hazeus View",47
"3623808719016248718","2016","Bryson Tiller ~ Ten Nine Fourteen",47
"-2429613795206782520","2016","Kendrick Lamar ~ m.A.A.d city (feat. MC Eiht)",47
"5714750714026920120","2017","Isaiah Rashad ~ Free Lunch",47
"1532860148746866641","2017","Kendrick Lamar ~ LOYALTY. (FEAT. RIHANNA.)",47
"4704679554335894148","2018","SOB X RBE ~ Paramedic!",47
"5280366592119119210","2019","Jack Harlow ~ 9TH GRADE",47
"4489408579890989754","2020","Lil Baby ~ Emotionally Scarred",47
"-6753918884766736574","2021","PARTYNEXTDOOR ~ RENDEZVOUS",47
"739524815093794650","2018","JID, J. Cole ~ Off Deez",46
"-6896173149861050959","2018","Lil Uzi Vert ~ The Way Life Goes (feat. Oh Wonder)",46
"4485683409018339744","2020","Daniel Caesar ~ CYANIDE",46
"1892953544159843146","2020","Radiohead ~ Exit Music (For a Film)",46
"-2716946987897270980","2020","Lil Uzi Vert ~ Lo Mein",46
"-5166025102290414226","2021","Patrick Cc: ~ Fall Damage (feat. Malik, Kwe the Artist & SEBii)",46
"8596947680649659325","2016","Kendrick Lamar ~ Alright",45
"7515794647039105902","2016","Kendrick Lamar ~ County Building Blues",45
"2901036882408227059","2016","6LACK ~ Ex Calling",45
"8163071106326658152","2016","Isaiah Rashad ~ Hereditary",45
"-556553666817793739","2016","Kendrick Lamar ~ Hol' Up",45
"4128520651221236761","2016","Childish Gambino ~ I. The Worst Guys (feat. Chance The Rapper)",45
"1317442663760179462","2016","J. Cole ~ Love Yourz",45
"8378804384854060802","2016","Drake ~ U With Me?",45
"-5598797839564838581","2016","Travis Scott ~ goosebumps",45
"-5600864093215186753","2017","Joey Bada$$ ~ LEGENDARY (feat. J. Cole)",45
"8594514392492121056","2017","Isaiah Rashad ~ Tity and Dolla (feat. Hugh Augustine & Jay Rock)",45
"-3869381836900322418","2017","Travis Scott ~ sdp interlude",45
"5282226290583312180","2018","Jack Harlow ~ PICKYOURPHONEUP (feat. K CAMP)",45
"-1422848965405981864","2018","Travis Scott ~ YOSEMITE",45
"-6971373945574760212","2020","Lil Uzi Vert ~ Bigger Than Life",45
"-3509344131383805358","2020","Lil Baby ~ Sum 2 Prove",45
"3837580948736521841","2021","Ramzoid ~ Enemy",45
"7011491657684789169","2022","The Weeknd ~ Out of Time",45
"5425617876112268116","2016","Kendrick Lamar ~ A.D.H.D.",44
"-7113865807776761847","2016","Mick Jenkins ~ Healer (feat. Jean Deaux)",44
"-6177020886946414477","2016","Drake ~ Hype",44
"4127714596952802896","2016","Isaiah Rashad ~ Nelly",44
"-6465994089697004443","2016","Isaiah Rashad ~ Webbie Flow (U Like)",44
"-2935517220106742091","2016","Kendrick Lamar ~ untitled 01 l 08.19.2014.",44
"-3078935781674800762","2017","JID ~ LAUDER",44
"-557118769376539156","2017","JID ~ NEVER",44
"8164450711364391846","2018","Jack Harlow ~ CODY BANKS",44
"1535113779182259267","2018","Travis Scott ~ goosebumps",44
"4919364610692017187","2020","Aries ~ GENIE",44
"596208299913920581","2020","PARTYNEXTDOOR ~ TOUCH ME",44
"-8554363776279746841","2020","Lil Baby ~ Woah",44
"8665217329927751225","2021","Verzache ~ Calling",44
"-8628212525629673668","2021","Verzache ~ Tongue Tied",44
"1894665959999713594","2021","whiterosemoxie, Kato On The Track ~ sstars",44
"-2860344320200262379","2016","Anderson .Paak ~ Drugs",43
"5857929439102604796","2016","Joey Bada$$ ~ On & On (feat. Maverick Sabre & Dymeond Lewis)",43
"8449039145259481489","2017","Joey Bada$$ ~ Christ Conscious",43
"-3294556792589753532","2017","Joey Bada$$ ~ FOR MY PEOPLE",43
"-5097544807677196622","2017","Kendrick Lamar ~ LUST.",43
"5138452193932963931","2017","Future ~ Lookin Exotic",43
"3910174431938877533","2017","Frank Ocean ~ Nights",43
"-5670785233177677313","2017","Travis Scott ~ first take",43
"451216139338886372","2018","Lil Baby, Gunna ~ Drip Too Hard",43
"-7619085766075425127","2018","Jack Harlow ~ KNACK FOR IT",43
"-6969618100661090042","2018","Jack Harlow ~ LIKE THIS",43
"7008255610437056478","2019","Jack Harlow ~ Eastern Parkway",43
"-411853117830872874","2020","Ramzoid ~ Castle",43
"-5024641144358536019","2020","Roddy Ricch ~ Start wit Me (feat. Gunna)",43
"-2502667686245305259","2020","Jack Harlow ~ WHATS POPPIN",43
"2328299790375456362","2022","Kendrick Lamar ~ Worldwide Steppers",43
"-4949836267314502903","2017","Future ~ Draco",42
"-6538593426311154765","2017","BROCKHAMPTON ~ GOLD",42
"3335446039794963576","2017","Migos ~ Kelly Price (feat. Travis Scott)",42
"1747708487878663285","2017","Dr. Dre ~ The Next Episode",42
"-1853563589641093422","2017","Travis Scott ~ Wasted (feat. Juicy J)",42
"5713956301907031400","2018","Rich The Kid ~ Dead Friends",42
"6215361075123037266","2018","Travis Scott ~ HOUSTONFORNICATION",42
"-3221626194522704631","2019","A$AP Rocky ~ Fukk Sleep (feat. FKA twigs)",42
"-3077494804459253451","2019","Playboi Carti ~ R.I.P. Fredo (feat. Young Nudy)",42
"-3295448859034938566","2019","Lil Uzi Vert ~ Sanguine Paradise",42
"3045136333517295352","2021","Aries ~ CONVERSATIONS",42
"-698919743893635353","2021","Bryson Tiller ~ Still Yours (feat. Big Sean)",42
"1604151531605941485","2016","Mick Jenkins ~ Alchemy",41
"9027566327046018101","2016","ScHoolboy Q ~ Break the Bank",41
"-2503286470638935698","2016","Drake ~ Feel No Ways",41
"3334602520166542054","2016","Danny Brown ~ Grown Up",41
"8162829244386234126","2016","Anderson .Paak ~ Heart Don't Stand a Chance",41
"-7042869616604074933","2016","Kendrick Lamar ~ HiiiPower",41
"-4736034027385474001","2016","Kid Cudi ~ Immortal",41
"7946478806193448626","2016","Macklemore & Ryan Lewis ~ Need to Know (feat. Chance the Rapper)",41
"-3509048271916624797","2016","Kendrick Lamar ~ Real (feat. Anna Wise)",41
"-3004824268605638158","2016","Anderson .Paak ~ The Bird",41
"2180314672150921832","2017","Future ~ Fresh Air",41
"4056830661105067907","2017","A$AP Rocky ~ Holy Ghost (feat. Joe Fox)",41
"-1061395409036201984","2017","Joey Bada$$ ~ RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",41
"5497147103606498990","2017","Travis Scott ~ through the late night",41
"2540133451864589466","2018","Lil Uzi Vert ~ 20 Min",41
"-7399875571899997685","2020","Aries ~ AMY'S GRAVE",41
"-5887034040534057474","2020","PARTYNEXTDOOR ~ SHOWING YOU",41
"8019724849174049512","2021","Kota the Friend ~ 200 Dollars",41
"8737540022953571123","2021","Hippo Campus ~ Way It Goes",41
"-3798338797636501682","2022","Isaiah Rashad ~ HB2U",41
"7442767420695660843","2022","Jasiah, Dro Kenji ~ MARS",41
"-5671481889237632366","2016","Anderson .Paak ~ Am I Wrong (feat. ScHoolboy Q)",40
"3332992652320613332","2016","Kanye West ~ Champion",40
"-3148446884430736556","2016","Bryson Tiller ~ For However Long",40
"8019129469187384190","2016","Drake ~ Keep the Family Close",40
"-7976694105607680233","2016","Kendrick Lamar ~ Ronald Reagan Era",40
"-7401589164739447719","2016","Kanye West ~ Runaway (feat. Pusha T)",40
"7516232859035237723","2016","Mick Jenkins ~ Thc",40
"-5384982542918663880","2016","Anderson .Paak ~ Your Prime",40
"-3800800766652675894","2017","Isaiah Rashad ~ 4r Da Squaw",40
"6506567597280232204","2017","Migos ~ Bad and Boujee (feat. Lil Uzi Vert)",40
"3694600317882655073","2017","Kendrick Lamar ~ FEEL.",40
"-5960485153325119703","2017","Daniel Caesar ~ Get You (feat. Kali Uchis)",40
"5138075021885879085","2017","Isaiah Rashad ~ Heavenly Father",40
"-1203515461984938914","2017","Mick Jenkins ~ Jerome (feat. Joey Bada$$)",40
"6648651415319593934","2017","PnB Rock ~ Playa No More (feat. A Boogie wit da Hoodie & Quavo)",40
"-197046871675094325","2018","Jack Harlow ~ CAN'T CALL IT",40
"1823856307533411020","2018","Travis Scott ~ CAROUSEL",40
"5424814134872752688","2018","Jack Harlow ~ SUNDOWN",40
"1748541000703358828","2021","Isaiah Rashad ~ Don't Shoot",40
"1535568465679661153","2021","Tyler, The Creator ~ RUNITUP (feat. Teezo Touchdown)",40
"6217096926971899817","2022","Greta Van Fleet ~ Edge of Darkness",40
"-3797834889813286923","2022","Kendrick Lamar ~ Father Time (feat. Sampha)",40
"1607266972790631720","2022","Jonah Zed ~ Happy Now",40
"-4160301007738452131","2016","Mick Jenkins ~ Comfortable (feat. No Name Gypsy)",39
"-5240560120231258652","2016","Mick Jenkins ~ Daniels Bloom",39
"-8842213447681254126","2016","Kanye West ~ Diamonds from Sierra Leone (Bonus Track)",39
"-988438907877238661","2017","A$AP Rocky ~ Fine Whine (feat. Joe Fox x Future x M.I.A.)",39
"6359840128746984370","2017","Travis Scott ~ Pornography",39
"9170019548592322989","2017","Mick Jenkins ~ The Waters",39
"-2860837648103329130","2018","Travis Scott ~ Oh My Dis Side (feat. Quavo)",39
"7730003871606059519","2019","Roddy Ricch ~ The Box",39
"-4736730915616306952","2020","Lil Uzi Vert ~ I Can Show You",39
"6865993988447185676","2020","Daniel Caesar ~ RESTORE THE FEELING (feat. Sean Leon & Jacob Collier)",39
"-1997042080132882185","2020","whiterosemoxie ~ camcorder",39
"-1276238987876945899","2021","Tyler, The Creator ~ RISE! (feat. DAISY WORLD)",39
"2685313181586607093","2021","Mere Raj ~ Touch",39
"5063048167467513529","2016","Chance the Rapper ~ Blessings (feat. Jamila Woods)",38
"-4877714445119775775","2016","Kendrick Lamar ~ Good Kid",38
"1822421513969144070","2016","Kanye West ~ Good Morning",38
"-1997795775151900675","2016","Bryson Tiller ~ The Sequence",38
"4560100326171154104","2017","Chance the Rapper ~ Angels (feat. Saba)",38
"165336071792258897","2017","Bryson Tiller ~ Don't Get Too High",38
"-1491406393428571691","2017","Bryson Tiller ~ Exchange",38
"5568691767613556579","2017","ScHoolboy Q ~ Hoover Street",38
"-8050634571565606475","2017","Kendrick Lamar ~ Poe Mans Dreams (His Vice) [feat. GLC]",38
"5711930264289444821","2017","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",38
"-6102934970042637415","2017","Mick Jenkins ~ Spread Love",38
"8954603036427748117","2017","Playboi Carti ~ Wokeuplikethis* (feat. Lil Uzi Vert)",38
"-7834206308252956047","2017","Kendrick Lamar ~ YAH.",38
"1029046072569149990","2017","Travis Scott ~ lose",38
"-6174889277038592710","2018","Travis Scott ~ CAN'T SAY",38
"6144012251633042980","2019","Gunna ~ 3 Headed Snake (feat. Young Thug)",38
"7152375733565586406","2019","Aries ~ BLOSSOM",38
"7296296086481637974","2019","Lil Keed ~ Pull Up (feat. Lil Uzi Vert & YNW Melly)",38
"94143506209783727","2020","Lil Uzi Vert ~ Celebration Station",38
"-51616198409245872","2020","Lil Uzi Vert ~ Secure the Bag",38
"-4521479592845355376","2021","Ramzoid ~ Castle",38
"-6246856727086282130","2021","Grouplove ~ Chloe",38
"-4159917376934864930","2022","Tom The Mail Man ~ .NOTDEAD!.",38
"2614670639357516805","2022","Patrick Cc:, Jonah Zed ~ Bound 2 Fall",38
"8089312837507821896","2022","Buddy ~ High School Crush",38
"7586050481412055045","2022","Jonah Zed ~ Horizons",38
"-8194084790298364726","2022","Aries ~ KIDS ON MOLLY",38
"6218343453862687207","2016","Drake ~ 9",37
"-6681866742984318565","2016","Jay Rock ~ Gumbo",37
"8881551054139553893","2016","Vince Staples ~ Lift Me Up",37
"92881101919382764","2016","Isaiah Rashad ~ Soliloquy",37
"1748984072068446054","2016","Frank Ocean ~ Solo",37
"-1205620113876425751","2016","Chance the Rapper ~ Summer Friends (feat. Jeremih & Francis & The Lights)",37
"-8627573527071452827","2016","Kendrick Lamar ~ untitled 07 l 2014 - 2016",37
"2542694631717002342","2017","Kendrick Lamar ~ BLOOD.",37
"-2572879436935601532","2017","BROCKHAMPTON ~ Gummy",37
"2902204480198627366","2017","Kendrick Lamar ~ Hood Politics",37
"-1062804377125166420","2017","Travis Scott ~ I Can Tell",37
"4489739348310047981","2017","Isaiah Rashad ~ Modest",37
"-6823205868663604122","2017","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",37
"7442319964140048309","2017","Mike WiLL Made-It ~ Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",37
"-5167301256913876188","2017","Travis Scott ~ outside",37
"7297734604820596638","2018","A$AP Rocky ~ A$AP Forever (REMIX) [feat. Moby, T.I. & Kid Cudi]",37
"-6898448175564191852","2018","A$AP Rocky ~ Bad Company (feat. BlocBoy JB)",37
"3260749947112341065","2018","Royce da 5'9 ~ Boblo Boat (feat. J. Cole)",37
"7515776993429223436","2018","Travis Scott ~ STOP TRYING TO BE GOD",37
"-8768693482604809777","2019","Aries ~ DEADMAN WUNDERLAND",37
"-7040499616379249095","2019","Jack Harlow ~ DRIP DROP (feat. Cyhi the Prynce)",37
"8955833895455968574","2019","Juice WRLD, Future ~ Jet Lag (feat. Young Scooter)",37
"2757901240686260325","2019","Jack Harlow ~ PICKYOURPHONEUP (feat. K CAMP)",37
"-8340534885724189168","2019","Smino ~ Reverend",37
"-6825223818351782277","2019","Rich The Kid ~ World Is Yours 2",37
"5206461272975185724","2020","Lil Uzi Vert ~ Lotus",37
"4776591154083605598","2020","Ramzoid ~ Red Beams",37
"7801739750670839891","2020","Radiohead ~ Subterranean Homesick Alien",37
"-2571990132310487556","2021","whiterosemoxie ~ 0006TeslaSpaceForce",37
"7800749361399685628","2021","Kota the Friend ~ Apologies",37
"-5527241012754083292","2021","Beach House ~ Norway",37
"7659524682665853470","2021","Isaiah Rashad ~ RIP Young",37
"234645144137368446","2022","Brent Faiyaz ~ BAD LUCK",37
"-341529258122990830","2022","Greta Van Fleet ~ Highway Tune",37
"-1205789367521374390","2016","Kendrick Lamar ~ Collect Calls",36
"-8844628639071844701","2016","J. Cole ~ Crooked Smile (feat. TLC)",36
"-5818556385514136312","2016","Kanye West ~ Father Stretch My Hands, Pt. 1",36
"-5022640731316865636","2016","Chance the Rapper ~ Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",36
"-4518250980503710065","2016","Kanye West ~ Flashing Lights",36
"-2212881074100931860","2016","Joey Bada$$ ~ Hilary $Wank",36
"1604772537188120964","2016","Kendrick Lamar ~ Money Trees (feat. Jay Rock)",36
"-8268242650715166561","2016","Joey Bada$$ ~ My Yout (feat. Maverick Sabre)",36
"-5742556521117379984","2016","Bryson Tiller ~ Open Interlude",36
"-4951987662129633590","2016","Drake ~ Still Here",36
"4487843647709218350","2016","Mick Jenkins ~ The Giver",36
"8450971994353943165","2016","Kendrick Lamar ~ These Walls (feat. Bilal, Anna Wise & Thundercat)",36
"-7255541194507563731","2017","Joey Bada$$ ~ BABYLON (feat. Chronixx)",36
"93190533744208224","2017","Bryson Tiller ~ Don't",36
"-5093782944948841641","2017","Travis Scott ~ Pray 4 Love (feat. The Weeknd)",36
"8595550822080775243","2017","Vince Staples ~ Senorita",36
"1461901452644770392","2017","Bryson Tiller ~ Set It Off",36
"-7691843786700999049","2017","Mick Jenkins ~ Shipwrecked (feat. The Mind)",36
"4922181823942867285","2017","Bryson Tiller ~ Sorry Not Sorry",36
"811683118315868440","2017","Jazz Cartier ~ Tempted",36
"5352542702259403499","2017","PnB Rock ~ There She Go (feat. YFN Lucci)",36
"-4377139248257479131","2018","Ski Mask the Slump God ~ BabyWipe",36
"5856256520290473655","2018","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz ~ X",36
"4345761229586759422","2019","Jack Harlow ~ CODY BANKS",36
