"Hour","Artist","Plays"
"04","Bela Nemeth",3
"04","Benette",3
"04","Ber",3
"04","Biqram",3
"04","BoTalks",3
"04","Bryson Tiller",3
"04","Canyon City",3
"04","Chelsea Cutler",3
"04","Chris Brown",3
"04","Cigarettes After Sex",3
"04","Dean Lewis",3
"04","Dermot Kennedy",3
"04","Doja Cat",3
"04","EDEN",3
"04","EMBRZ",3
"04","Ebb & Flod",3
"04","Elise Ryen",3
"04","Emma Sameth",3
"04","Erik Satie",3
"04","FINNEAS",3
"04","Five For Fighting",3
"04","GAMPER & DADONI",3
"04","Glass Animals",3
"04","H.E.R.",3
"04","Healy",3
"04","Hushed",3
"04","Idealism",3
"04","Israel Kamakawiwo'ole",3
"04","Jake Miller",3
"04","Jatami Lima",3
"04","Jatin-Lalit",3
"04","Jaymes Young",3
"04","John Legend",3
"04","John Paul White",3
"04","Jon Schmidt",3
"04","Joshua Hyslop",3
"04","Jozef Gatysik",3
"04","Julius Aston",3
"04","KYLE",3
"04","Kehlani",3
"04","Kim Bo",3
"04","Kina",3
"04","King Princess",3
"04","Kodaline",3
"04","Kota the Friend",3
"04","L.Dre",3
"04","LUCHS",3
"04","Lele Pons",3
"04","Lindsey Stirling",3
"04","M.I.A.",3
"04","Maisie Peters",3
"04","Matter and Energy",3
"04","Mattia Cupelli",3
"04","Mau y Ricky",3
"04","Michl",3
"04","Money Man",3
"04","Morat",3
"04","Mr. Probz",3
"04","Myles Cameron",3
"04","Naturally Recurring",3
"04","Nightcall",3
"04","Noah Cyrus",3
"04","Nohidea",3
"04","Nujabes",3
"04","Ollie MN",3
"04","Olympic Ayres",3
"04","Pathos Humano",3
"04","Peach Tree Rascals",3
"04","Peter Sandberg",3
"04","Pop Smoke",3
"04","R. Kelly",3
"04","RINI",3
"04","Robin Schulz",3
"04","S1mba",3
"04","SAFE",3
"04","SHAED",3
"04","Sahlene Williams",3
"04","Shakira",3
"04","Shreya Ghoshal",3
"04","Sid Sriram",3
"04","Silje Mansson",3
"04","Sky McCreery",3
"04","Souly Had",3
"04","SwuM",3
"04","T.I.",3
"04","THE SCOTTS",3
"04","Tame Impala",3
"04","Taylor Swift",3
"04","Tep No",3
"04","The Cinematic Orchestra",3
"04","Tinlicker",3
"04","Tiwa Savage",3
"04","Tones And I",3
"04","Tory Lanez",3
"04","Train",3
"04","Tranquil Cove",3
"04","Ty Dolla $ign",3
"04","Tyla Yaweh",3
"04","UMI",3
"04","Vancouver Sleep Clinic",3
"04","Vincent Choppah",3
"04","Yolta",3
"04","beabadoobee",3
"04","gnash",3
"04","iann dior",3
"04","j'san",3
"04","lovelytheband",3
"04","potsu",3
"05","21 Savage",3
"05","Active Child",3
"05","Agnes Obel",3
"05","Alaskan Tapes",3
"05","Alessia Cara",3
"05","Ana Olgica",3
"05","Angus & Julia Stone",3
"05","Anthem Lights",3
"05","Arijit Singh",3
"05","Arush Mandal",3
"05","Atif Aslam",3
"05","August Wilhelmsson",3
"05","Ave Air",3
"05","BAYNK",3
"05","Big Wild",3
"05","Bobby McFerrin",3
"05","Brett Eldredge",3
"05","Broken Back",3
"05","Calvin Harris",3
"05","Charmaine D'Avis",3
"05","Cheat Codes",3
"05","Cigarettes After Sex",3
"05","Claes Nilsson",3
"05","Clean Bandit",3
"05","Col3trane",3
"05","Conan Gray",3
"05","Conor Maynard",3
"05","Craig David",3
"05","DVBBS",3
"05","Daigo Hanada",3
"05","David Kushner",3
"05","Dekleyn",3
"05","Dennis Kruissen",3
"05","Doja Cat",3
"05","EXES",3
"05","Elephante",3
"05","Finding Hope",3
"05","Foudeqush",3
"05","Frank Pierce",3
"05","Free Nationals",3
"05","Gavin Luke",3
"05","George Ezra",3
"05","GoldFish",3
"05","Hans Zimmer",3
"05","Hozier",3
"05","Imagine Dragons",3
"05","Internet Money",3
"05","J. Cole",3
"05","JP Cooper",3
"05","Jacob Banks",3
"05","Jakob",3
"05","Jenevieve",3
"05","Jimi Charles Moody",3
"05","Jon Schmidt",3
"05","Julius Aston",3
"05","Justin Bieber",3
"05","KSI",3
"05","Keith Urban",3
"05","Kevin Krauter",3
"05","Kudasaibeats",3
"05","Lartiste",3
"05","Lights From A Distance",3
"05","Lili Saeva",3
"05","Lindsey Stirling",3
"05","Linearwave",3
"05","Luis Fonsi",3
"05","MAX",3
"05","Mac Ayres",3
"05","Maroon 5",3
"05","Maurice Windham",3
"05","Miguel",3
"05","Mike Perry",3
"05","Mitch James",3
"05","Moomu",3
"05","Naturally Recurring",3
"05","Nazareno Aversa",3
"05","Ne-Yo",3
"05","Nightcall",3
"05","Old Man Canyon",3
"05","Oliver Riot",3
"05","Omar Apollo",3
"05","Omotesando",3
"05","One Direction",3
"05","Peach Tree Rascals",3
"05","Pedro Caceres",3
"05","R. Kelly",3
"05","Rae Morris",3
"05","Relajar",3
"05","Rosa Lovstrom",3
"05","S1mba",3
"05","SRTW",3
"05","Samira Tesfay",3
"05","Scintillante",3
"05","SiR",3
"05","Strange Imagining",3
"05","T-Pain",3
"05","TAL",3
"05","Tate McRae",3
"05","The Paper Kites",3
"05","Tilman Stoiber",3
"05","Tom Misch",3
"05","Train",3
"05","Trevor Daniel",3
"05","Vishal-Shekhar",3
"05","Vnglvck",3
"05","Voyager",3
"05","Wet",3
"05","Xavier Omar",3
"05","Yoke Lore",3
"05","ZAYN",3
"05","Zachary Knowles",3
"05","Zen Gaya",3
"05","Zims Ele",3
"05","gnash",3
"05","keshi",3
"05","mehro",3
"06","A Boogie Wit da Hoodie",3
"06","AURORA",3
"06","Ageena",3
"06","Ajay Stephens",3
"06","Alan Ellis",3
"06","Alicia Keys",3
"06","Amir Obe",3
"06","Ana Olgica",3
"06","Anirudh Ravichander",3
"06","Antologie",3
"06","Axwell /\ Ingrosso",3
"06","Bastille",3
"06","Benjamin Gustafsson",3
"06","Berlioz",3
"06","Big Sean",3
"06","Biqram",3
"06","Black M",3
"06","Brian Eno",3
"06","Bryson Tiller",3
"06","Cellophane Roses",3
"06","Chama Wijnen",3
"06","Cheat Codes",3
"06","Choker",3
"06","Chord Overstreet",3
"06","Christopher Varela",3
"06","Claes Nilsson",3
"06","Col3trane",3
"06","Daniel Schulz",3
"06","Daniela Andrade",3
"06","Danny Ocean",3
"06","Degravitated",3
"06","Dream Runner",3
"06","Ebb & Flod",3
"06","Echo River",3
"06","Efectos",3
"06","Elephante",3
"06","Enno Aare",3
"06","Ethan Beckett",3
"06","Frank Pierce",3
"06","Fuse ODG",3
"06","Gabrielle Aplin",3
"06","Gianni Goggia",3
"06","Gryffin",3
"06","Hans Zimmer",3
"06","Harry Styles",3
"06","Hector Warrens",3
"06","Hilder Sky",3
"06","ILLENIUM",3
"06","Idzi Kowalczyk",3
"06","JP Saxe",3
"06","Jack Johnson",3
"06","Jacquees",3
"06","John K",3
"06","John Mayer",3
"06","Johnny Stimson",3
"06","Jonathan Coffey",3
"06","Josie O'Connor",3
"06","Juliana Stipe",3
"06","Julius Aston",3
"06","Justin Bieber",3
"06","Kane Brown",3
"06","Kate Bollinger",3
"06","Keala Settle",3
"06","Keira Conlon",3
"06","Kelly Clarkson",3
"06","Kind des Herrn",3
"06","Kyle McEvoy",3
"06","LANY",3
"06","Lafflet",3
"06","Late Era",3
"06","Leo Baumgart",3
"06","Lord Huron",3
"06","Lorde",3
"06","Mac Ayres",3
"06","Major Lazer",3
"06","Marc E. Bassy",3
"06","Maroon 5",3
"06","Marshmello",3
"06","Mehdi Teyt & Rehla X",3
"06","Michel Landau",3
"06","Miro",3
"06","Misc.Inc",3
"06","Mjuk",3
"06","NIKI",3
"06","Nathanael Ekstrom",3
"06","Naturally Recurring",3
"06","Noa Sandberg",3
"06","Noah Cyrus",3
"06","Octave Riviere",3
"06","Olafur Arnalds",3
"06","Omotesando",3
"06","PRETTYMUCH",3
"06","Paul Whitacre",3
"06","Pedro Capo",3
"06","Piotr Miteska",3
"06","Regina Mira",3
"06","Richard Ramsey",3
"06","Robinson",3
"06","Samuel Lindon",3
"06","Selena Gomez",3
"06","Sergei Andreyev",3
"06","Sofia Reyes",3
"06","The Lumineers",3
"06","The Paper Kites",3
"06","Tiana Major9",3
"06","Tine Mydland",3
"06","Tom Misch",3
"06","Tom Shea",3
"06","Tyler Ward",3
"06","Universal Balance",3
"06","Vala Capon",3
"06","Venom Faun",3
"06","Vishal-Shekhar",3
"06","Voyager",3
"06","WATTS",3
"06","Wale",3
"06","Wet",3
"06","Young Thug",3
"06","Zachary Knowles",3
"06","Zen Gaya",3
"06","ayokay",3
"06","bulow",3
"06","dvsn",3
"06","j'san",3
"06","tobi lou",3
"07","AJR",3
"07","Alan Ellis",3
"07","Albin Urias",3
"07","Alexander Molina",3
"07","Andrew Belle",3
"07","Ann Windsor",3
"07","Antoine Minot",3
"07","Aquasonic",3
"07","Aries",3
"07","Arush Mandal",3
"07","Atli ?orirsson",3
"07","Babe Rainbow",3
"07","Bastille",3
"07","Binaural Landscapes",3
"07","BlunD",3
"07","Bon Iver",3
"07","Borgeous",3
"07","Bryce Vine",3
"07","CNCO",3
"07","Calum Scott",3
"07","Calvin Harris",3
"07","Chama Wijnen",3
"07","Charlie Puth",3
"07","Col3trane",3
"07","Dan Romer",3
"07","David Ripperton",3
"07","Deep Inside",3
"07","Doosi",3
"07","Dreams And Memories",3
"07","Duncan Laurence",3
"07","EVAN GIIA",3
"07","Efectos",3
"07","Elise Magnefold",3
"07","Elsa Greeve",3
"07","Emanuel",3
"07","Etheral Gust",3
"07","Evan Michael Brown",3
"07","Flume",3
"07","George Ezra",3
"07","Gil Talmi",3
"07","Gyr",3
"07","Harry Hudson",3
"07","ILLENIUM",3
"07","Idzi Kowalczyk",3
"07","Into A Dream",3
"07","Ivy Rue",3
"07","Jai Wolf",3
"07","Jax Jones",3
"07","Jaymes Young",3
"07","Jean Petri",3
"07","Joaquin Mans",3
"07","Johannes Bornlof",3
"07","John Ocean",3
"07","Jome",3
"07","Jon E. Amber",3
"07","Jordan Beggs",3
"07","Juice WRLD",3
"07","Juke Ross",3
"07","Julia Michaels",3
"07","Keira Conlon",3
"07","Kevin Garrett",3
"07","La Reve",3
"07","Leona Lewis",3
"07","Levi Stills",3
"07","Lights From A Distance",3
"07","Limestone Quarry",3
"07","Lindsey Stirling",3
"07","Lonely Benson",3
"07","Lord Huron",3
"07","Lugar",3
"07","Lumi Couri",3
"07","MVS",3
"07","Mac Ayres",3
"07","Matilda Charpie",3
"07","Metro Boomin",3
"07","Miro",3
"07","Mjuk",3
"07","Ne-Yo",3
"07","Niall Horan",3
"07","Nicky Jam",3
"07","Niel Hupkes",3
"07","Nikos Romani",3
"07","Nuit Pluie",3
"07","Opus Monik",3
"07","Paradise Sunset",3
"07","Pedro Caceres",3
"07","Peter Sandberg",3
"07","Planete Sauvage",3
"07","RL Grime",3
"07","Richard Ramsey",3
"07","Rook1e",3
"07","Rosetta Arroyo",3
"07","Sahlene Williams",3
"07","Samuel Lindon",3
"07","Selena Gomez",3
"07","Selma Strom",3
"07","Sid Sriram",3
"07","Sinead Harnett",3
"07","Sky McCreery",3
"07","Spheres",3
"07","Strange Imagining",3
"07","Summer Salt",3
"07","Tedosio",3
"07","The Only Star In The Sky",3
"07","Thomas Newman",3
"07","Tiana Major9",3
"07","Tom Odell",3
"07","Tom Rosenthal",3
"07","Train",3
"07","Unwritten Skies",3
"07","Vaclav Slezak",3
"07","Vedo",3
"07","Verzache",3
"07","Vilhelm Brandt",3
"07","Volatilis",3
"07","Waht Poo",3
"07","Wilmer Norman",3
"07","Wolfgang Snow",3
"07","Xavier Ortando",3
"07","ayokay",3
"07","benny blanco",3
"07","gnash",3
"07","mehro",3
"08","A.CHAL",3
"08","Akleia",3
"08","Alan Ellis",3
"08","Alaskan Tapes",3
"08","Alonzo",3
"08","Alvaro",3
"08","Antoine Minot",3
"08","Biqram",3
"08","BlunD",3
"08","Bon Iver",3
"08","Bruno Mars",3
"08","CNCO",3
"08","Calum Scott",3
"08","Carsky",3
"08","Cellophane Roses",3
"08","Chama Wijnen",3
"08","Chelsea Cutler",3
"08","Chord Overstreet",3
"08","Christian Lundberg",3
"08","Cooper Sams",3
"08","Dan Romer",3
"08","De Seu",3
"08","Dean Lewis",3
"08","Delle Alpi",3
"08","Delta Shores",3
"08","Don Mazuck",3
"08","Dreams And Memories",3
"08","EMBRZ",3
"08","Ebb & Flod",3
"08","Echo River",3
"08","Emmit Fenn",3
"08","Enlightment Spirits",3
"08","Eugenie Fichter",3
"08","Evelyn Stein",3
"08","FKJ",3
"08","Ferdinando Zetticci",3
"08","Gianni Goggia",3
"08","Giveon",3
"08","Good Night World",3
"08","Hilder Sky",3
"08","Hushed",3
"08","Il Sognatore",3
"08","Iselinn",3
"08","Jamie Troy",3
"08","Johannes Bornlof",3
"08","Joji",3
"08","Jorja Smith",3
"08","Judi Khan",3
"08","Julia Michaels",3
"08","Juliana Stipe",3
"08","Juno Reed",3
"08","Kamryn Freeman",3
"08","Kristen Bell",3
"08","Leonid Antonov",3
"08","Lewis Watson",3
"08","Limestone Quarry",3
"08","Lost Wings",3
"08","Lou D'Audrey",3
"08","Louis The Child",3
"08","MAX",3
"08","Mayol",3
"08","Miguel",3
"08","Mister V",3
"08","Moments of Clarity",3
"08","Morongo",3
"08","Mutemath",3
"08","Nadia Pugh",3
"08","Nadine Gaertner",3
"08","Niel Hupkes",3
"08","Ninho",3
"08","Noa Sandberg",3
"08","Nova Meme",3
"08","Oh Wonder",3
"08","Pentatonix",3
"08","Rex Orange County",3
"08","Roy Woods",3
"08","Ruth B.",3
"08","SCH",3
"08","SZA",3
"08","Sam Smith",3
"08","Savannah De Lucia",3
"08","Sea of Waves",3
"08","Sezja",3
"08","Shallou",3
"08","Sid Sriram",3
"08","Sleep Lab",3
"08","Snoh Aalegra",3
"08","Soft Voyage",3
"08","Solvekin",3
"08","Songs On The Moon",3
"08","Souly Had",3
"08","Steve Mokwebe",3
"08","Syfja?ur",3
"08","Timal",3
"08","Toledo Rains",3
"08","Vala Capon",3
"08","Vilhelm Brandt",3
"08","Volatilis",3
"08","Whethan",3
"08","Yolta",3
"08","ZAYN",3
"08","Zims Ele",3
"08","blackbear",3
"08","gnash",3
"08","mehro",3
"08","xerLK",3
"09","A R I Z O N A",3
"09","A.CHAL",3
"09","Antoine Minot",3
"09","Arijit Singh",3
"09","Beautiful Sleep",3
"09","Bela Nemeth",3
"09","Berlioz",3
"09","Boudoin",3
"09","Cat Burns",3
"09","Cellophane Roses",3
"09","Chandeller",3
"09","Cheat Codes",3
"09","Christine Papst",3
"09","Cooper Sams",3
"09","Dean Lewis",3
"09","Delta Shores",3
"09","Diamonds",3
"09","Don Mazuck",3
"09","Donato Manna",3
"09","Ebb & Flod",3
"09","Elenor Fuchs",3
"09","Enchanted Feel",3
"09","Ethan Beckett",3
"09","Evelyn Stein",3
"09","Fouad Elalamy",3
"09","Francesca Caroleo",3
"09","Havanna Chandri",3
"09","Hector Warrens",3
"09","Hilder Sky",3
"09","Idina Menzel",3
"09","JP Cooper",3
"09","JP Saxe",3
"09","JT Roach",3
"09","Jakob Ahlbom",3
"09","Jason Mraz",3
"09","Jerzy Stol",3
"09","Jess Benko",3
"09","John Adams",3
"09","John Goodlove",3
"09","Joseph Beg",3
"09","Julia Michaels",3
"09","Kevin Hutchins",3
"09","King Princess",3
"09","Late Era",3
"09","Lauv",3
"09","Lights From A Distance",3
"09","Lost Fables",3
"09","Lou D'Audrey",3
"09","Luna Lighthouse",3
"09","Martin Lindgaarden",3
"09","Mauve",3
"09","Michel Landau",3
"09","Mind Explorer",3
"09","NREM",3
"09","Nadine Gaertner",3
"09","Nessa Manuel",3
"09","Nicky Jam",3
"09","Night Poets",3
"09","Novo Amor",3
"09","Novo Talos",3
"09","O.A.S.",3
"09","Ocean Island",3
"09","Omotesando",3
"09","Pedro Caceres",3
"09","Petros Idris",3
"09","Post Malone",3
"09","Rook1e",3
"09","Ruel",3
"09","Sanja Goransson",3
"09","Silje Mansson",3
"09","Sky Wishes",3
"09","Sleep in 8D",3
"09","Solene Edgar",3
"09","Solidao",3
"09","Tedosio",3
"09","Train",3
"09","Urkoma",3
"09","Vala Capon",3
"09","Viclo",3
"09","Vincent Fanguro",3
"09","Waht Poo",3
"09","Waiting Rooms",3
"09","Walter Giulini",3
"09","Yue Yan Jen",3
"09","Zak Brady",3
"09","Zen Gaya",3
"09","blackbear",3
"09","j'san",3
"09","khai dreams",3
"09","mehro",3
"09","therealTylerJordan",3
"10","88rising",3
"10","AURORA",3
"10","Albin Urias",3
"10","Alina Baraz",3
"10","Ann Windsor",3
"10","Anson Seabra",3
"10","Antoine Minot",3
"10","Antologie",3
"10","Astral Shade",3
"10","Beyonce",3
"10","Bryce Vine",3
"10","Cameron Sinosa",3
"10","Cellophane Roses",3
"10","Chieloka",3
"10","Dan Romer",3
"10","Darcie Roman",3
"10","David Ripperton",3
"10","Diamonds",3
"10","Die Oachkatzln",3
"10","Dream Runner",3
"10","Eleanor Arroway",3
"10","Eleonora Feldt",3
"10","Elephante",3
"10","Elskavon",3
"10","Enlightment Spirits",3
"10","Eric Ardouin",3
"10","Evening River",3
"10","Ezechiel Almonte",3
"10","Fabijan Spaci",3
"10","Fleurs de Son",3
"10","Geonose",3
"10","ILLENIUM",3
"10","Israel Kamakawiwo'ole",3
"10","JOMALU",3
"10","Jeanelle Bolduc",3
"10","Jeff Bernat",3
"10","Johann Eder",3
"10","John Goodlove",3
"10","John K",3
"10","Joji",3
"10","Joseph McGrahl",3
"10","Juliana Stipe",3
"10","Juno Reed",3
"10","Kamal.",3
"10","Kane Brown",3
"10","Kazy Lambist",3
"10","Kina",3
"10","Local Monocle",3
"10","Luis Fonsi",3
"10","Lunaire",3
"10","Mac Ayres",3
"10","Majestic Sleep",3
"10","Maria Isabel",3
"10","Marshmello",3
"10","Martin Garrix",3
"10","Mayol",3
"10","Melody Leonard",3
"10","Mike Posner",3
"10","Mindezer",3
"10","Minnie Delarosa",3
"10","Nadine Gaertner",3
"10","Nity Nite",3
"10","Noa Sandberg",3
"10","Novo Talos",3
"10","Osteriana",3
"10","Pendex Aum",3
"10","Rich The Kid",3
"10","Rick Hagen",3
"10","Robert Mendoza",3
"10","Ruel",3
"10","SYML",3
"10","Sahlene Williams",3
"10","Sam Feldt",3
"10","Sleep Lab",3
"10","Still Woozy",3
"10","Strange Imagining",3
"10","Syla Lo",3
"10","Szigeti Aliz",3
"10","The Beautiful Star",3
"10","The Tides",3
"10","Tranquil Cove",3
"10","Trevor Kowalski",3
"10","Trond Asker",3
"10","Turquoise & Fire",3
"10","Ultimate Sleep",3
"10","VAX",3
"10","Vala Capon",3
"10","Valeria Rosso",3
"10","Venus Hearts",3
"10","Verzache",3
"10","Yasmin Gough",3
"10","benny blanco",3
"10","cloudcrush",3
"11","A R I Z O N A",3
"11","Aaron Lansing",3
"11","Alec Benjamin",3
"11","Alexander Sterling",3
"11","Alina Linnea",3
"11","Alma Grotte",3
"11","Anson Seabra",3
"11","Artemio Li Fonti",3
"11","Arush Mandal",3
"11","Bastille",3
"11","Billie Marten",3
"11","Bobby McFerrin",3
"11","Brian Eno",3
"11","Cameron Sinosa",3
"11","Chieloka",3
"11","Christian French",3
"11","Dan Romer",3
"11","Darcie Roman",3
"11","Delit Quirion",3
"11","Donato Manna",3
"11","EDEN",3
"11","EON NOIRE",3
"11","Ebb & Flod",3
"11","Efectos",3
"11","Elenor Fuchs",3
"11","Eleonora Feldt",3
"11","Elevie J",3
"11","Eva Slott",3
"11","Eyla Calmes",3
"11","Fabijan Spaci",3
"11","Floriscope",3
"11","Forest Creatures",3
"11","Francesca Caroleo",3
"11","From Alfie",3
"11","Fuse ODG",3
"11","GAMPER & DADONI",3
"11","George Ezra",3
"11","Gulay de Wind",3
"11","Haleema Pham",3
"11","Havanna Chandri",3
"11","Helike",3
"11","Hilder Sky",3
"11","Huma",3
"11","ILLENIUM",3
"11","Idzi Kowalczyk",3
"11","Irizarry Barraza",3
"11","Israel Kamakawiwo'ole",3
"11","JOMALU",3
"11","Jakob Ahlbom",3
"11","Jay Sean",3
"11","Joaquin Mans",3
"11","Jonas Blue",3
"11","Jonathan Coffey",3
"11","Joseph Gatscyjk",3
"11","Kamal.",3
"11","Katy Perry",3
"11","Kesha",3
"11","LANY",3
"11","La Reve",3
"11","Lacrim",3
"11","Levi Stills",3
"11","Leyton Miller",3
"11","Limestone Quarry",3
"11","Lostboycrow",3
"11","MAX",3
"11","MORTEN",3
"11","Maluma",3
"11","Marie Protivova",3
"11","Mark Ronson",3
"11","Masego",3
"11","Michel Landau",3
"11","Minnie Delarosa",3
"11","NIKI",3
"11","Nicki Minaj",3
"11","Niel Hupkes",3
"11","Nity Nite",3
"11","Noah Kahan",3
"11","Novo Amor",3
"11","OneRepublic",3
"11","PRETTYMUCH",3
"11","Passion Pit",3
"11","Pauline Huijbers",3
"11","Peter Manos",3
"11","Queen",3
"11","Rim'K",3
"11","Robyn Sherwell",3
"11","Ronald Sims",3
"11","Roxy Tones",3
"11","SYDE",3
"11","Sabrina Claudio",3
"11","Samira Tesfay",3
"11","San Holo",3
"11","Sara Kays",3
"11","Sheppard",3
"11","Shibb",3
"11","Sleep Lab",3
"11","Soft Voyage",3
"11","Souly Had",3
"11","Staffa Iona",3
"11","Stanislav Gallin",3
"11","Starry Girl",3
"11","Stella Kovalyova",3
"11","Steve Mokwebe",3
"11","Summer Salt",3
"11","Syla Lo",3
"11","Trevor Kowalski",3
"11","Troye Sivan",3
"11","Turquoise & Fire",3
"11","Ty Dolla $ign",3
"11","Verzache",3
"11","Volatilis",3
"11","Waht Poo",3
"11","Why Don't We",3
"11","Zedd",3
"12","Alina Baraz",3
"12","Anitta",3
"12","Aquilo",3
"12","Ariana Grande",3
"12","Astral Shade",3
"12","Astron",3
"12","BANNERS",3
"12","BETWEEN FRIENDS",3
"12","Beautiful Sleep",3
"12","Beyond The Bubble",3
"12","Calum Scott",3
"12","Charmaine D'Avis",3
"12","Cheat Codes",3
"12","Chord Overstreet",3
"12","Chremotix",3
"12","Chris Brown",3
"12","Chris Malinchak",3
"12","Christian French",3
"12","Cobra Starship",3
"12","Daigo Hanada",3
"12","Daya",3
"12","Deep Inside",3
"12","Dennis Lloyd",3
"12","Dimitri Vegas & Like Mike",3
"12","Doosi",3
"12","Drake",3
"12","Elskavon",3
"12","Enlightment Spirits",3
"12","Enrique Iglesias",3
"12","Evan Michael Brown",3
"12","Ex-poets",3
"12","Far East Movement",3
"12","Ferdinando Zetticci",3
"12","Finding Hope",3
"12","Fuse ODG",3
"12","Gavin Luke",3
"12","Good Night World",3
"12","Grace VanderWaal",3
"12","H.E.R.",3
"12","Havanna Chandri",3
"12","ILLENIUM",3
"12","Idzi Kowalczyk",3
"12","J. Cole",3
"12","James TW",3
"12","Jiao Ch'ien",3
"12","John Paul White",3
"12","Joji",3
"12","Jose P",3
"12","Josie O'Connor",3
"12","Juke Ross",3
"12","Julia Michaels",3
"12","Julius Aston",3
"12","Jupiter Grains",3
"12","KSI",3
"12","Kamal.",3
"12","KamiKwazi",3
"12","Katy Perry",3
"12","Kendrick Lamar",3
"12","Kidswaste",3
"12","LUCHS",3
"12","Lacrim",3
"12","Leon White",3
"12","Lijo George",3
"12","Luis Fonsi",3
"12","Lulleaux",3
"12","Majid Jordan",3
"12","Mark Ronson",3
"12","Marshmello",3
"12","Matilda Charpie",3
"12","Max Richter",3
"12","Mr. Probz",3
"12","NIKI",3
"12","Nora Van Elken",3
"12","Oliver Evilo",3
"12","OneRepublic",3
"12","Oscar Collin",3
"12","P!nk",3
"12","Paradise Sunset",3
"12","Peer Lynge",3
"12","Petros Idris",3
"12","Phoebe Bridgers",3
"12","Pim Miles",3
"12","Powfu",3
"12","Project 46",3
"12","RINI",3
"12","Rannar Sillard",3
"12","Rex Orange County",3
"12","Rim'K",3
"12","Rochak Kohli",3
"12","Ronald Sims",3
"12","SAINt JHN",3
"12","SZA",3
"12","Samira Tesfay",3
"12","Snoh Aalegra",3
"12","Stanislav Gallin",3
"12","Starry Girl",3
"12","Sunwell",3
"12","Tejal Yann",3
"12","The Only Star In The Sky",3
"12","Tiesto",3
"12","Ultimate Sleep",3
"12","Universal Balance",3
"12","VAX",3
"12","Viclo",3
"12","Walter Giulini",3
"12","Why Don't We",3
"12","ZHU",3
"12","blackbear",3
"12","fun.",3
"13","88rising",3
"13","Alexander 23",3
"13","Andy Grammer",3
"13","Anirudh Ravichander",3
"13","Armaan Malik",3
"13","Berlioz",3
"13","Beyonce",3
"13","Big Time Rush",3
"13","Billie Marten",3
"13","Blue Ivy",3
"13","Broken Back",3
"13","Bruno Mars",3
"13","Bryce Vine",3
"13","Callisto Mazzi",3
"13","Childish Gambino",3
"13","Cigarettes After Sex",3
"13","Dean Lewis",3
"13","Dekleyn",3
"13","Dilaz",3
"13","Dimitri Vegas & Like Mike",3
"13","EON NOIRE",3
"13","Enrique Iglesias",3
"13","Flo Rida",3
"13","George Ezra",3
"13","Glass Animals",3
"13","Gyr",3
"13","Hippie Sabotage",3
"13","Imagine Dragons",3
"13","Jai Wolf",3
"13","Jaymes Young",3
"13","Johann Eder",3
"13","John Legend",3
"13","Joji",3
"13","Jonas Blue",3
"13","Joseph Alphane",3
"13","Juice WRLD",3
"13","Jupiter Grains",3
"13","KYLE",3
"13","Kodaline",3
"13","Kota the Friend",3
"13","Kyle McEvoy",3
"13","Lacrim",3
"13","Lindsey Stirling",3
"13","Lofi Fruits Music",3
"13","Lost Kings",3
"13","Lostboycrow",3
"13","Luca",3
"13","Lugar",3
"13","Lukas Graham",3
"13","Luna Meguise",3
"13","Mac Ayres",3
"13","Machine Gun Kelly",3
"13","Maes",3
"13","Marc E. Bassy",3
"13","Maroon 5",3
"13","Martin Lindgaarden",3
"13","Mike Perry",3
"13","Mind Explorer",3
"13","Mithoon",3
"13","Najma Wallin",3
"13","Nathanael Ekstrom",3
"13","Naturally Recurring",3
"13","Naughty Boy",3
"13","Nicki Minaj",3
"13","Nikolaj Geisler",3
"13","Novo Talos",3
"13","Ocie Elliott",3
"13","Octave Riviere",3
"13","Oliver Evilo",3
"13","Ollie MN",3
"13","Phillipp Vogler",3
"13","Pontsy",3
"13","Rand Aldo",3
"13","Regina Mira",3
"13","Rim'K",3
"13","Rook1e",3
"13","Roxy Tones",3
"13","Sam Fischer",3
"13","Samira Tesfay",3
"13","Sanja Goransson",3
"13","Sech",3
"13","Selena Gomez",3
"13","Sleep in 8D",3
"13","Social House",3
"13","Solidao",3
"13","TAL",3
"13","Tesher",3
"13","The Kid LAROI",3
"13","The Paper Kites",3
"13","Tinlicker",3
"13","Trevor Hall",3
"13","Tyler and Mark",3
"13","Universal Balance",3
"13","Verzache",3
"13","Vishal-Shekhar",3
"13","Voyager",3
"13","WUSA",3
"13","Whethan",3
"13","Wiz Khalifa",3
"13","Y.V.E. 48",3
"13","Yoke Lore",3
"13","Yolta",3
"13","benny blanco",3
"13","dabl",3
"13","shy martin",3
"13","yaeow",3
"14","21 Savage",3
"14","24kGoldn",3
"14","5 Seconds of Summer",3
"14","88rising",3
"14","AJ Mitchell",3
"14","AJR",3
"14","Addict.",3
"14","Alaina Castillo",3
"14","Ambar Lucid",3
"14","Amine",3
"14","Angel",3
"14","Angele",3
"14","Ariana Grande",3
"14","Arlette Leduc",3
"14","BANNERS",3
"14","BENEE",3
"14","BTS",3
"14","Beyonce",3
"14","Big Sean",3
"14","Blewbird",3
"14","Borgeous",3
"14","Carl Borg",3
"14","Cash Cash",3
"14","Charmaine D'Avis",3
"14","Chiiild",3
"14","Childish Gambino",3
"14","Dadju",3
"14","David Ripperton",3
"14","Dayglow",3
"14","Dijon",3
"14","Diplo",3
"14","Django",3
